TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing
0,0.09531017980432493,1.1314021114911006,-2.3025850929940455,0.7419373447293773,3.0007198150650303,3.2228678461377385,2.9139797716817317,2.0918640616783932,2.2082744135228043,3.716008121502189,19,35,38,7,7,12,0,3,43.0,578200.0,21,91106.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,1.410986973710262,-2.3025850929940455,0.7419373447293773,3.586292865338835,3.353406717825807,3.128951117340214,2.7788192719904172,3.0007198150650303,4.33204826486764,13,32,51,6,6,19,0,7,67.0,217200.0,13,53513.457361167966,0,0,0,0,0,1,0,0,0
1,1.1314021114911006,2.2082744135228043,-2.3025850929940455,0.09531017980432493,2.7788192719904172,2.6925980965432883,2.355177543113216,2.9231615807191558,2.89591193827178,4.220977213155467,13,32,49,6,6,18,0,6,68.0,210500.0,24,32990.0,0,0,0,0,0,0,1,0,0
1,1.1314021114911006,2.312535423847214,0.7419373447293773,1.8082887711792655,4.6061696863211745,4.249922794040544,3.6082115510464816,4.318820558770089,2.7788192719904172,4.489759334476764,14,36,65,6,17,27,1,0,73.0,194900.0,0,33927.0,0,0,0,0,0,0,0,1,0
0,1.410986973710262,2.0918640616783932,0.7419373447293773,1.1314021114911006,2.714694743820879,2.6282852326333477,2.553343811341229,2.5726122302071057,2.89591193827178,3.8088822465086327,13,35,41,6,17,17,0,9,60.0,207200.0,16,53513.457361167966,0,0,0,0,0,1,0,1,1
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.0492730404820207,3.0492730404820207,7,13,11,3,6,5,0,7,45.0,221500.0,29,33927.0,0,0,0,1,0,1,0,0,0
0,0.7419373447293773,2.5726122302071057,-2.3025850929940455,2.0918640616783932,3.095577608523707,3.095577608523707,2.97756830292632,2.8678989020441064,2.8390784635086144,4.754451888703846,12,31,68,6,6,30,1,3,65.0,465800.0,27,50578.0,0,0,0,0,0,0,0,1,0
0,1.1314021114911006,1.8082887711792655,0.09531017980432493,0.7419373447293773,2.312535423847214,2.8581928595319295,2.7893229212309465,2.312535423847214,2.8390784635086144,3.716008121502189,13,34,37,6,16,15,0,19,63.5,153000.0,20,53513.457361167966,0,0,0,0,0,1,0,0,1
1,1.410986973710262,1.410986973710262,0.09531017980432493,0.09531017980432493,1.9600947840472698,2.0918640616783932,2.0918640616783932,1.9600947840472698,2.7788192719904172,3.4688560301359703,13,27,24,6,12,10,0,31,58.5,142600.0,11,53513.457361167966,0,0,0,0,0,1,0,1,1
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.8390784635086144,2.8390784635086144,10,15,13,4,6,5,0,21,47.0,152800.0,5,53513.457361167966,0,1,0,0,0,1,0,0,1
1,1.1314021114911006,1.8082887711792655,0.7419373447293773,0.7419373447293773,5.3895282466014205,4.379147493923038,4.806231714156099,4.338597076746545,1.8082887711792655,3.370738174177447,30,44,48,6,13,11,0,31,66.5,139800.0,22,43964.0,0,0,0,0,0,0,0,0,1
0,1.8082887711792655,3.2228678461377385,1.410986973710262,2.5726122302071057,2.9496883350525844,2.8581928595319295,2.421256622711544,2.8243506567983707,2.9496883350525844,4.745801315727837,14,33,74,6,17,32,1,21,50.0,159900.0,22,41311.0,0,0,0,0,1,1,0,1,0
1,1.62924053973028,3.4372078191851885,1.1314021114911006,2.8390784635086144,2.2082744135228043,2.3513752571634776,1.8946168546677626,2.2438960966453663,3.1822118404966093,4.804840381116659,11,33,77,5,16,31,1,8,47.0,161300.0,6,53513.457361167966,0,0,0,0,1,1,0,0,0
1,1.1314021114911006,3.139832617527748,0.7419373447293773,2.4069451083182885,2.0918640616783932,1.9125010869241836,1.9300710850255671,2.028148247292285,2.7788192719904172,4.860587297852597,15,30,74,5,11,27,1,23,62.0,187800.0,0,81759.0,0,0,0,0,1,1,0,0,1
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.139832617527748,3.139832617527748,8,18,16,3,7,6,0,19,47.0,137200.0,20,81759.0,0,0,0,1,0,0,0,0,1
1,1.8082887711792655,2.8390784635086144,1.62924053973028,1.9600947840472698,2.312535423847214,2.2267833795777636,1.864080130807681,2.0918640616783932,2.7788192719904172,4.533674184283021,10,25,38,4,12,12,1,19,77.0,157700.0,27,53513.457361167966,0,0,0,0,0,1,0,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.0492730404820207,3.0492730404820207,11,18,16,5,8,7,0,14,47.0,206700.0,30,59715.0,0,1,0,0,0,0,1,0,0
0,0.09531017980432493,1.410986973710262,0.09531017980432493,1.410986973710262,3.2228678461377385,3.2228678461377385,3.3621099929541085,3.2228678461377385,3.261935314328648,4.206184043977636,6,27,49,3,13,19,1,20,2.0,162500.0,15,59715.0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.714694743820879,0.7419373447293773,2.4069451083182885,2.312535423847214,2.4069451083182885,1.6428726885203377,2.4069451083182885,3.1822118404966093,4.719391330078114,10,21,61,5,10,24,1,2,17.0,289700.0,29,79024.0,0,0,0,0,0,1,0,0,0
1,0.7419373447293773,1.8082887711792655,0.7419373447293773,1.62924053973028,3.40452517175483,3.40452517175483,3.1179499062782403,3.40452517175483,3.139832617527748,4.345103280569283,13,33,56,6,16,23,1,13,39.0,261800.0,42,79024.0,0,0,0,0,0,0,0,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.1822118404966093,3.1822118404966093,7,17,16,3,7,6,0,14,65.0,349100.0,28,79024.0,0,0,0,1,0,0,1,0,0
0,2.0918640616783932,2.89591193827178,1.8082887711792655,2.4069451083182885,2.312535423847214,2.3608540011180215,2.2731562823032334,2.3608540011180215,2.714694743820879,4.235554730773624,14,33,58,6,17,23,1,24,62.5,112600.0,23,53513.457361167966,0,0,0,0,1,0,1,0,1
1,1.8082887711792655,3.6913763343125234,1.410986973710262,2.9496883350525844,3.2228678461377385,3.18924101973851,3.0397491589707655,3.1822118404966093,2.89591193827178,4.701389043728634,25,46,98,11,22,36,1,31,47.0,112600.0,0,53513.457361167966,0,0,0,0,1,0,1,0,0
0,1.8082887711792655,2.4932054526026954,1.410986973710262,1.9600947840472698,2.312535423847214,1.6620303625532709,1.410986973710262,1.766441661243765,3.095577608523707,3.9721769282478934,12,33,42,6,16,17,1,35,47.0,215000.0,30,84525.0,0,0,0,0,1,0,1,0,0
1,1.410986973710262,1.62924053973028,1.1314021114911006,1.1314021114911006,2.714694743820879,2.3608540011180215,2.2925347571405443,2.4362414778067194,3.139832617527748,3.66612246699132,12,32,34,6,16,15,0,24,41.0,220800.0,31,84525.0,0,0,0,0,0,0,0,0,0
0,1.8082887711792655,2.5726122302071057,1.1314021114911006,1.62924053973028,2.312535423847214,2.189416394888408,2.0228711901914416,2.2438960966453663,3.139832617527748,4.144720769547168,12,31,48,6,16,20,1,30,50.0,96200.0,27,53513.457361167966,0,0,0,0,1,0,0,0,0
0,1.410986973710262,1.8082887711792655,1.1314021114911006,1.1314021114911006,2.312535423847214,2.312535423847214,2.2267833795777636,2.312535423847214,2.89591193827178,3.3357695763397,15,28,27,6,13,11,0,24,63.5,199100.0,29,53513.457361167966,0,0,0,0,0,1,1,0,1
1,1.1314021114911006,1.8082887711792655,0.7419373447293773,1.1314021114911006,3.0007198150650303,2.9139797716817317,2.6693093727857793,3.0007198150650303,3.2228678461377385,4.175924549214524,11,29,46,6,15,18,0,20,55.5,216600.0,36,53750.0,0,0,0,0,0,0,0,0,1
1,1.62924053973028,2.4069451083182885,1.1314021114911006,1.8082887711792655,2.5726122302071057,2.424802725718295,2.2181159363675955,2.344686269012681,2.89591193827178,4.318820558770089,13,33,52,6,15,22,0,20,53.0,216600.0,36,53750.0,0,0,0,0,0,0,1,0,0
0,1.410986973710262,1.8082887711792655,0.7419373447293773,1.410986973710262,2.6461747973841225,2.312535423847214,2.131796772013764,2.0918640616783932,2.89591193827178,3.8088822465086327,12,30,35,6,15,15,1,16,29.0,181100.0,25,53750.0,0,0,0,0,1,0,1,0,0
1,1.1314021114911006,1.410986973710262,0.09531017980432493,0.09531017980432493,2.7788192719904172,2.547098670044448,2.3841650799864684,2.7788192719904172,2.8390784635086144,3.7864597824528,13,30,34,6,13,13,0,17,77.0,204400.0,23,53750.0,0,0,0,0,0,0,1,0,0
0,2.2082744135228043,2.714694743820879,2.2082744135228043,2.4069451083182885,1.1314021114911006,1.7715567619105355,1.6544112780768314,1.7715567619105355,2.714694743820879,3.8088822465086327,13,31,39,6,17,17,1,20,21.0,206300.0,35,46449.0,0,0,0,0,1,1,1,0,0
1,2.0918640616783932,3.095577608523707,1.62924053973028,2.714694743820879,2.0918640616783932,1.8687205103641833,1.900613874140137,1.8718021769015913,2.9496883350525844,4.852811208902689,11,33,73,6,17,33,1,18,77.0,218200.0,33,64110.0,0,0,0,0,1,0,0,0,0
1,0.09531017980432493,1.1314021114911006,-2.3025850929940455,0.09531017980432493,3.2228678461377385,3.2228678461377385,2.9496883350525844,2.6619665279224902,2.89591193827178,3.9721769282478934,13,30,39,6,6,16,0,18,59.15084489627696,218200.0,33,64110.0,0,0,0,0,0,0,1,0,1
0,0.7419373447293773,2.5726122302071057,0.09531017980432493,1.9600947840472698,2.7788192719904172,2.714694743820879,2.372111155642656,2.7788192719904172,2.8390784635086144,4.6061696863211745,13,29,60,6,12,23,1,17,52.0,127800.0,23,54069.0,0,0,0,0,1,0,1,0,0
0,1.410986973710262,1.410986973710262,-2.3025850929940455,-2.3025850929940455,2.312535423847214,2.028148247292285,2.028148247292285,2.6221291385945706,2.89591193827178,3.4372078191851885,12,27,24,6,6,11,0,17,74.0,132600.0,19,54069.0,0,0,0,0,0,0,0,0,0
1,0.09531017980432493,1.410986973710262,-2.3025850929940455,1.1314021114911006,3.40452517175483,3.40452517175483,3.1717842173343502,2.6619665279224902,3.1822118404966093,3.933784497209659,11,31,41,6,6,18,1,10,59.15084489627696,164200.0,10,53513.457361167966,0,0,0,0,0,1,1,0,1
1,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.8390784635086144,3.0492730404820207,13,20,19,6,10,8,1,10,81.0,143500.0,13,32331.0,0,0,0,1,0,1,1,0,0
0,1.62924053973028,2.2082744135228043,1.1314021114911006,1.410986973710262,1.1314021114911006,1.7047480922384253,1.5390154481375544,1.62924053973028,2.8390784635086144,3.9531649487593215,12,29,33,6,14,14,0,10,49.0,161600.0,0,53513.457361167966,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.62924053973028,0.7419373447293773,1.1314021114911006,3.2228678461377385,2.7363136663750693,2.72785282839839,2.5726122302071057,2.89591193827178,3.716008121502189,13,33,35,6,16,15,1,8,71.0,343100.0,14,79042.0,0,0,0,0,0,0,1,0,0
1,1.1314021114911006,2.8390784635086144,0.7419373447293773,2.4932054526026954,2.714694743820879,2.6224923127405635,2.306577114263583,2.714694743820879,1.9600947840472698,4.860587297852597,19,37,79,5,14,28,1,11,64.0,343100.0,24,53513.457361167966,0,0,0,0,1,1,1,0,0
1,1.8082887711792655,2.4932054526026954,1.410986973710262,1.9600947840472698,1.8082887711792655,1.62924053973028,1.5260563034950492,1.62924053973028,2.8390784635086144,4.044804116661965,12,32,50,6,17,19,1,21,54.5,199300.0,0,53513.457361167966,0,0,0,0,1,1,1,0,1
1,1.9600947840472698,3.716008121502189,1.1314021114911006,2.89591193827178,2.4069451083182885,2.5392369943330477,2.3523271848888596,2.6224923127405635,2.7788192719904172,4.86830338551846,13,32,76,5,16,32,1,18,49.0,174500.0,12,58078.0,0,0,0,0,1,1,0,0,0
0,2.2082744135228043,3.095577608523707,1.8082887711792655,2.4932054526026954,1.62924053973028,1.671473303353553,1.62924053973028,1.6620303625532709,2.9496883350525844,4.044804116661965,11,32,52,5,15,21,1,18,69.0,178000.0,28,58078.0,0,0,0,0,1,0,0,0,0
1,0.7419373447293773,1.1314021114911006,-2.3025850929940455,-2.3025850929940455,2.8390784635086144,2.7788192719904172,2.6461747973841225,2.8678989020441064,2.89591193827178,3.9531649487593215,11,26,35,5,5,14,0,17,65.0,192100.0,26,58078.0,0,0,0,0,0,1,0,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.1822118404966093,3.1822118404966093,7,17,15,3,7,6,0,20,55.5,194300.0,25,53513.457361167966,0,0,0,1,0,1,0,0,1
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.1822118404966093,3.1822118404966093,3.1822118404966093,3.1822118404966093,3.0007198150650303,3.0007198150650303,10,17,15,4,7,6,0,18,53.0,223000.0,25,58078.0,0,1,0,0,0,0,0,0,0
1,0.7419373447293773,1.8082887711792655,0.7419373447293773,1.410986973710262,2.714694743820879,2.714694743820879,2.391511302188447,2.714694743820879,3.139832617527748,3.716008121502189,12,31,37,6,15,15,0,31,47.0,199300.0,11,58078.0,0,0,0,0,0,1,1,0,1
1,1.1314021114911006,2.8390784635086144,0.7419373447293773,2.2082744135228043,3.4688560301359703,3.370738174177447,3.184698373066614,3.353406717825807,3.095577608523707,4.6549122778829055,13,35,75,6,17,30,1,12,82.0,330400.0,20,53513.457361167966,0,0,0,0,1,1,0,0,0
1,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,3.55820113047182,3.484312288372662,3.484312288372662,3.484312288372662,2.8390784635086144,3.4372078191851885,14,29,27,6,13,11,0,2,49.0,330400.0,22,62979.0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,3.2228678461377385,2.8678989020441064,2.8678989020441064,2.585128987589703,2.714694743820879,3.299533727885655,12,24,23,5,5,9,0,14,20.0,334300.0,37,62979.0,0,0,0,1,0,0,1,0,0
0,-2.3025850929940455,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,3.0007198150650303,2.9231615807191558,2.0918640616783932,3.139832617527748,8,8,13,3,3,5,0,13,68.0,382500.0,25,62979.0,0,0,0,1,0,0,1,0,0
1,2.0918640616783932,2.5726122302071057,1.410986973710262,1.8082887711792655,1.8082887711792655,1.3812818192963463,1.62924053973028,1.1314021114911006,2.9496883350525844,4.175924549214524,12,31,49,6,16,20,1,8,68.5,162400.0,16,45165.0,0,0,0,0,0,0,0,1,1
0,1.410986973710262,1.8082887711792655,0.09531017980432493,0.7419373447293773,2.6461747973841225,2.6461747973841225,2.4790562361098245,2.6461747973841225,2.89591193827178,4.220977213155467,13,28,40,6,12,15,1,19,64.0,171900.0,18,55035.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.8390784635086144,2.7788192719904172,2.7788192719904172,2.714694743820879,2.89591193827178,3.4372078191851885,10,24,22,4,10,9,0,17,47.0,186700.0,16,53513.457361167966,0,0,0,0,0,1,1,0,1
1,1.62924053973028,2.312535423847214,0.7419373447293773,1.410986973710262,2.312535423847214,1.8082887711792655,1.5040773967762742,2.028148247292285,2.7788192719904172,4.33204826486764,8,23,33,4,11,12,0,20,82.0,212300.0,34,70545.0,0,0,0,0,0,1,1,0,0
1,1.410986973710262,1.8082887711792655,0.7419373447293773,1.1314021114911006,2.714694743820879,2.5726122302071057,2.3767644911682972,2.714694743820879,3.095577608523707,3.8088822465086327,12,31,35,6,14,14,0,18,47.0,180500.0,24,70545.0,0,0,0,0,0,0,0,1,1
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,2.89591193827178,3.370738174177447,10,24,22,4,10,9,0,23,83.0,275700.0,44,70545.0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,3.0007198150650303,1.1314021114911006,2.6461747973841225,2.312535423847214,2.553343811341229,2.4159137783010487,2.6224923127405635,2.9496883350525844,4.6549122778829055,12,31,71,5,15,28,1,18,55.0,180500.0,24,70545.0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,3.0007198150650303,0.7419373447293773,2.312535423847214,2.312535423847214,2.312535423847214,1.967112356705916,2.312535423847214,2.89591193827178,4.788324729085938,14,33,72,6,15,30,1,31,59.0,135300.0,47,43517.0,0,0,0,0,1,0,0,0,0
1,1.9600947840472698,3.8732821771117156,1.410986973710262,3.0007198150650303,1.410986973710262,2.0744289998562917,2.012232791986386,2.028148247292285,2.7788192719904172,4.86830338551846,11,28,79,5,15,34,1,19,62.0,124700.0,29,43517.0,0,0,0,0,1,0,1,0,1
1,1.1314021114911006,2.2082744135228043,0.7419373447293773,1.8082887711792655,3.4688560301359703,3.299533727885655,2.87751164216656,3.202746442938317,2.89591193827178,4.616110126026426,14,32,62,6,15,28,1,0,68.5,247600.0,0,53513.457361167966,0,0,0,0,0,1,1,0,1
1,2.0918640616783932,2.2082744135228043,1.1314021114911006,1.1314021114911006,1.8082887711792655,1.9242486522741338,1.9125010869241836,1.860974538249528,2.8390784635086144,3.4688560301359703,14,32,30,6,15,13,1,14,41.5,229400.0,28,53513.457361167966,0,0,0,0,1,1,0,0,1
0,1.410986973710262,2.4932054526026954,1.1314021114911006,2.0918640616783932,3.2228678461377385,2.7942278973432626,2.7421295147550726,2.5974910105351463,2.89591193827178,4.728272383122075,13,33,66,6,16,29,1,27,57.0,163300.0,30,53513.457361167966,0,0,0,0,1,0,1,0,0
0,1.9600947840472698,3.8522730010223722,1.8082887711792655,3.0492730404820207,1.62924053973028,2.312535423847214,2.873564639579784,2.391511302188447,3.0492730404820207,4.812997033190408,20,39,105,5,16,34,1,24,43.0,246400.0,37,53513.457361167966,0,0,0,0,1,0,0,0,0
1,1.1314021114911006,3.095577608523707,0.09531017980432493,2.714694743820879,2.714694743820879,2.547098670044448,2.280339484046726,2.5726122302071057,3.261935314328648,4.837075242970874,10,31,72,5,15,31,1,14,43.0,195100.0,23,50606.0,0,0,0,0,1,0,0,1,0
0,0.7419373447293773,1.62924053973028,0.7419373447293773,1.1314021114911006,2.714694743820879,2.4932054526026954,2.0668627594729756,2.4932054526026954,3.0007198150650303,4.175924549214524,10,26,41,4,11,15,0,20,63.0,212500.0,20,50606.0,0,0,0,0,0,0,0,0,0
1,0.09531017980432493,1.1314021114911006,0.09531017980432493,0.7419373447293773,3.0007198150650303,3.0007198150650303,2.4655539212721855,3.0007198150650303,3.0007198150650303,4.027135812528651,12,27,38,6,12,14,0,20,55.0,150200.0,41,50606.0,0,0,0,0,0,0,0,0,0
1,0.09531017980432493,0.7419373447293773,-2.3025850929940455,0.09531017980432493,2.7788192719904172,2.7788192719904172,2.5726122302071057,2.6619665279224902,3.261935314328648,3.7400477406883357,10,28,29,4,4,11,0,7,59.15084489627696,416700.0,13,53513.457361167966,0,0,0,0,0,1,0,0,1
1,1.62924053973028,3.0492730404820207,0.7419373447293773,2.2082744135228043,2.312535423847214,2.2512917986064953,1.9050881545350582,2.028148247292285,2.89591193827178,4.860587297852597,14,35,74,6,16,31,1,9,55.0,114900.0,17,53513.457361167966,0,0,0,0,1,1,0,0,0
0,1.410986973710262,3.2228678461377385,1.1314021114911006,2.4932054526026954,3.2228678461377385,3.0726933146901194,3.0473755067058295,3.095577608523707,3.139832617527748,4.852811208902689,22,43,113,6,17,34,0,8,72.5,137200.0,30,53513.457361167966,0,0,0,0,0,1,0,0,1
1,1.1314021114911006,2.6461747973841225,0.7419373447293773,2.0918640616783932,3.0007198150650303,2.7788192719904172,2.6152036507358583,2.8390784635086144,3.095577608523707,4.522874943261261,17,38,83,7,18,28,1,5,75.0,166400.0,47,41642.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,3.1822118404966093,-2.3025850929940455,2.4932054526026954,3.716008121502189,3.716008121502189,2.982140320034524,2.6619665279224902,2.89591193827178,4.860587297852597,13,29,82,6,6,29,1,6,59.15084489627696,131000.0,38,42272.0,0,0,0,0,0,1,0,0,1
1,1.1314021114911006,2.7788192719904172,0.7419373447293773,1.9600947840472698,2.4932054526026954,2.3767644911682972,2.0451088625993306,2.312535423847214,2.714694743820879,4.812997033190408,15,36,71,6,16,31,1,8,63.5,130500.0,26,53513.457361167966,0,0,0,0,0,1,1,0,1
0,0.7419373447293773,2.89591193827178,0.7419373447293773,2.312535423847214,2.312535423847214,2.714694743820879,3.046425387869509,2.714694743820879,3.2228678461377385,4.522874943261261,10,30,58,5,15,24,1,8,66.0,128400.0,20,42272.0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,3.095577608523707,0.09531017980432493,2.2082744135228043,2.312535423847214,2.4932054526026954,1.6193882432872684,2.4932054526026954,2.714694743820879,4.86830338551846,8,24,52,4,12,20,1,8,18.0,111700.0,18,38859.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,2.9496883350525844,0.09531017980432493,2.0918640616783932,3.0007198150650303,3.0007198150650303,2.9047128751668225,3.0007198150650303,3.139832617527748,4.728272383122075,13,35,69,6,17,26,1,8,55.5,122600.0,29,38859.0,0,0,0,0,0,0,1,0,1
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,2.312535423847214,2.312535423847214,1.62924053973028,2.9496883350525844,3.4372078191851885,10,23,21,4,9,8,0,12,55.0,368300.0,20,72914.0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,3.1822118404966093,3.0492730404820207,3.0492730404820207,3.0492730404820207,3.095577608523707,3.3357695763397,12,26,24,6,13,11,0,14,77.0,247600.0,38,72914.0,0,0,0,0,0,1,0,0,0
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,2.4932054526026954,2.3767644911682972,2.3767644911682972,2.4069451083182885,2.8390784635086144,3.0492730404820207,13,21,19,6,10,8,0,12,35.0,267000.0,26,72914.0,0,0,0,1,0,0,1,0,0
1,1.410986973710262,3.0492730404820207,0.09531017980432493,1.9600947840472698,2.7788192719904172,2.6461747973841225,2.331172549845958,2.4932054526026954,2.714694743820879,4.812997033190408,16,34,103,4,12,37,1,17,87.0,156800.0,26,41505.0,1,0,0,0,0,0,0,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.139832617527748,3.139832617527748,8,18,16,3,7,6,0,6,51.0,185100.0,22,53513.457361167966,0,0,0,1,0,1,0,0,0
1,1.410986973710262,3.299533727885655,0.7419373447293773,2.6461747973841225,2.312535423847214,2.336986519711378,2.496505785631352,2.3608540011180215,2.9496883350525844,4.812997033190408,14,35,85,6,16,30,1,20,79.0,231100.0,33,72104.0,0,0,0,0,1,0,0,0,0
0,0.09531017980432493,1.8082887711792655,0.09531017980432493,1.62924053973028,3.2228678461377385,3.2228678461377385,3.18924101973851,3.2228678461377385,3.0007198150650303,4.443827035579329,13,32,59,6,15,23,0,17,60.0,150400.0,22,53513.457361167966,0,0,0,0,0,1,1,0,1
1,1.1314021114911006,2.2082744135228043,0.7419373447293773,1.410986973710262,2.312535423847214,1.8082887711792655,1.671473303353553,2.028148247292285,2.7788192719904172,4.191168746857641,15,34,50,6,15,20,0,3,62.0,351400.0,8,53513.457361167966,0,0,0,0,0,1,0,0,1
1,0.09531017980432493,2.8390784635086144,-2.3025850929940455,2.4932054526026954,3.095577608523707,3.095577608523707,2.503073953743449,2.028148247292285,2.714694743820879,4.860587297852597,12,30,70,5,5,31,1,2,57.0,270700.0,16,53625.0,0,0,1,0,0,0,0,0,0
1,1.410986973710262,2.714694743820879,1.1314021114911006,1.9600947840472698,2.312535423847214,2.451005098112319,2.1552445050953364,2.344686269012681,2.9496883350525844,4.812997033190408,13,35,63,6,17,27,0,2,60.0,273800.0,28,53625.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.0007198150650303,3.0007198150650303,8,15,13,3,6,5,0,6,33.0,274300.0,29,53625.0,0,1,0,0,0,0,1,0,0
0,0.7419373447293773,1.1314021114911006,-2.3025850929940455,-2.3025850929940455,3.0007198150650303,3.0007198150650303,2.8195915758351178,2.4379897300002487,2.89591193827178,3.3357695763397,13,27,25,6,6,11,0,13,40.0,239500.0,32,53513.457361167966,0,0,0,0,0,1,0,0,0
1,1.62924053973028,2.714694743820879,1.410986973710262,2.312535423847214,2.6461747973841225,2.4595888418037104,2.116255514802552,2.451005098112319,3.139832617527748,4.804840381116659,12,32,67,6,17,30,1,0,41.0,213500.0,0,87122.0,0,0,0,0,1,0,0,1,1
1,1.1314021114911006,2.0918640616783932,1.1314021114911006,1.8082887711792655,3.2228678461377385,2.4932054526026954,2.122261538862764,2.4932054526026954,3.1822118404966093,4.027135812528651,7,23,35,4,12,15,1,0,87.0,390500.0,0,87122.0,0,0,0,0,0,1,0,0,0
0,1.410986973710262,2.0918640616783932,0.09531017980432493,1.1314021114911006,1.9600947840472698,2.028148247292285,1.766441661243765,2.2082744135228043,2.7788192719904172,4.33204826486764,11,26,46,4,9,17,0,10,49.0,122700.0,0,53513.457361167966,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.7788192719904172,0.09531017980432493,2.0918640616783932,2.714694743820879,2.6100697927420065,2.300583090323373,2.4932054526026954,2.9496883350525844,4.128745988939433,13,35,55,6,17,22,1,21,57.0,323300.0,0,53513.457361167966,0,0,0,0,1,0,0,0,0
0,0.7419373447293773,2.312535423847214,0.09531017980432493,1.9600947840472698,2.7788192719904172,2.714694743820879,2.2925347571405443,2.6461747973841225,2.8390784635086144,4.635699391022914,13,33,65,6,15,27,1,19,76.0,176500.0,20,55005.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,1.9600947840472698,-2.3025850929940455,1.1314021114911006,2.7788192719904172,2.7788192719904172,2.5392369943330477,2.312535423847214,2.9496883350525844,4.645351975620923,14,29,52,6,6,23,0,18,77.0,224900.0,36,53513.457361167966,0,0,0,0,0,1,0,0,0
0,1.410986973710262,1.8082887711792655,1.1314021114911006,1.410986973710262,2.714694743820879,2.513656063073986,2.329227023940467,2.4362414778067194,2.89591193827178,3.716008121502189,13,29,32,6,14,13,1,17,68.0,195500.0,37,55005.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,2.0918640616783932,0.09531017980432493,1.410986973710262,3.55820113047182,2.533696813957432,3.145444546782318,2.312535423847214,2.2082744135228043,4.044804116661965,24,43,73,4,13,17,0,19,38.0,205100.0,33,55005.0,0,0,0,0,0,0,0,0,0
0,1.8082887711792655,2.9496883350525844,0.7419373447293773,2.0918640616783932,1.9600947840472698,2.005525858729668,1.8500283773520307,2.0918640616783932,2.714694743820879,4.533674184283021,12,33,66,6,17,26,1,12,49.0,249400.0,38,63668.0,0,0,0,0,0,0,0,0,1
