SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE
434797,0,Cash loans,M,N,N,0,112500.0,900000.0,32328.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008625,-23064,-342,-6081.0,-4103,,1,1,1,1,1,0,
368799,0,Cash loans,F,N,Y,0,90000.0,180000.0,14350.5,180000.0,Family,Working,Higher education,Married,House / apartment,0.015221,-13153,-717,-753.0,-849,,1,1,0,1,0,0,Secretaries
389854,0,Cash loans,F,N,Y,0,225000.0,785259.0,33399.0,634500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-12090,-1574,-5306.0,-4598,,1,1,0,1,1,0,Sales staff
231990,0,Revolving loans,F,N,Y,0,157500.0,157500.0,7875.0,157500.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.008625,-20925,-220,-7636.0,-4120,,1,1,0,1,1,0,Accountants
251424,0,Cash loans,M,N,Y,0,90000.0,99000.0,7821.0,99000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.026392,-17925,-10468,-11854.0,-1263,,1,1,1,1,1,0,Low-skill Laborers
380554,0,Revolving loans,F,N,N,0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,Rented apartment,0.006305,-9962,-1106,-4319.0,-2533,,1,1,1,1,0,0,Accountants
167188,0,Cash loans,F,N,Y,0,29250.0,167895.0,17811.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-19805,365243,-13474.0,-3327,,1,0,0,1,1,0,
245372,0,Cash loans,F,N,Y,0,189000.0,278613.0,27270.0,252000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-23697,365243,-12583.0,-4245,,1,0,0,1,0,1,
339059,0,Cash loans,M,Y,Y,0,247500.0,1099350.0,32274.0,787500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-19470,-3140,-9006.0,-2926,44.0,1,1,0,1,0,0,Security staff
161822,0,Cash loans,M,N,Y,0,306000.0,746280.0,54306.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-21807,365243,-9.0,-3897,,1,0,0,1,0,0,
387412,0,Cash loans,M,N,Y,0,67500.0,284400.0,22599.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-9873,-1053,-4698.0,-2540,,1,1,1,1,0,0,High skill tech staff
170621,0,Cash loans,F,N,N,0,135000.0,450000.0,22977.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Widow,Office apartment,0.0035409999999999,-13623,-1008,-2949.0,-4277,,1,1,1,1,1,0,Security staff
236483,0,Cash loans,F,Y,Y,0,180000.0,278460.0,21676.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-18054,-2318,-5899.0,-1594,9.0,1,1,0,1,0,0,Medicine staff
258065,0,Cash loans,M,Y,Y,0,247500.0,1096020.0,56092.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0116569999999999,-11820,-1867,-5053.0,-3714,9.0,1,1,0,1,0,0,
312748,0,Cash loans,F,Y,Y,0,99000.0,604152.0,25726.5,540000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010556,-20377,-1565,-9638.0,-3808,4.0,1,1,0,1,0,0,Cleaning staff
215980,0,Cash loans,M,N,N,0,306000.0,450000.0,35554.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18054,-589,-9607.0,-1605,,1,1,1,1,0,1,Security staff
166925,0,Cash loans,F,N,Y,0,72000.0,675000.0,19737.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-21024,-1934,-7914.0,-2840,,1,1,1,1,0,0,Cooking staff
391776,0,Cash loans,F,N,N,2,180000.0,733500.0,21577.5,733500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-13205,-1125,-3154.0,-4093,,1,1,0,1,0,0,Sales staff
406413,0,Revolving loans,F,N,Y,0,225000.0,225000.0,11250.0,382500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-22148,-1137,-4236.0,-4226,,1,1,1,1,1,0,Sales staff
399109,0,Cash loans,M,Y,Y,0,193500.0,432567.0,26266.5,328500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.020713,-19492,-121,-308.0,-2514,7.0,1,1,0,1,0,0,
201865,0,Cash loans,M,Y,Y,1,337500.0,1255680.0,45234.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.04622,-10311,-162,-937.0,-1747,2.0,1,1,0,1,0,0,Drivers
286446,0,Cash loans,F,Y,Y,0,180000.0,2606400.0,79155.0,2250000.0,"Spouse, partner",State servant,Higher education,Married,House / apartment,0.025164,-21754,-3909,-104.0,-4962,9.0,1,1,0,1,0,0,Managers
419052,0,Cash loans,M,Y,Y,1,180000.0,405000.0,20808.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-17007,-1499,-4845.0,-553,3.0,1,1,1,1,1,0,Drivers
124392,0,Cash loans,F,N,Y,0,135000.0,52128.0,5283.0,45000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0060079999999999,-17617,-712,-9404.0,-1144,,1,1,0,1,1,0,High skill tech staff
323270,0,Revolving loans,M,Y,Y,1,270000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-11027,-237,-4928.0,-3634,10.0,1,1,0,1,0,0,Sales staff
269398,1,Cash loans,F,Y,Y,1,135000.0,729792.0,37390.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-11724,-1494,-5183.0,-1844,18.0,1,1,0,1,0,0,Laborers
237974,0,Cash loans,F,N,N,1,157500.0,1061599.5,28134.0,927000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-15017,-685,-9089.0,-4387,,1,1,0,1,0,0,Laborers
408539,0,Cash loans,M,Y,Y,0,135000.0,1006920.0,40063.5,900000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.035792,-22247,365243,-10737.0,-4420,2.0,1,0,0,1,1,0,
406449,0,Cash loans,M,Y,Y,0,225000.0,170640.0,11533.5,135000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.035792,-20192,-2906,-6349.0,-3451,12.0,1,1,0,1,0,0,Laborers
151310,0,Cash loans,F,N,Y,0,67500.0,351000.0,16884.0,351000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.002042,-22212,365243,-5545.0,-4171,,1,0,0,1,0,0,
358889,0,Cash loans,F,N,N,1,112500.0,225000.0,17775.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-12361,-2950,-3136.0,-3501,,1,1,0,1,1,0,Sales staff
273337,0,Cash loans,F,N,Y,4,112500.0,1458414.0,42772.5,1273500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.02461,-13471,-3058,-7501.0,-5899,,1,1,0,1,1,0,Core staff
104220,0,Cash loans,F,Y,Y,0,315000.0,1115046.0,36981.0,999000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-15456,-2220,-1038.0,-4167,0.0,1,1,0,1,0,0,Accountants
387779,0,Cash loans,M,N,N,0,292500.0,573408.0,31234.5,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-14278,-2846,-8414.0,-4929,,1,1,0,1,0,0,Laborers
300833,0,Cash loans,M,N,N,0,180000.0,474183.0,30433.5,391500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-8794,-696,-7678.0,-1470,,1,1,0,1,0,0,
348776,0,Cash loans,F,Y,N,1,112500.0,454500.0,14661.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14232,-502,-1127.0,-2590,2.0,1,1,0,1,0,0,Sales staff
331486,0,Cash loans,M,Y,Y,0,157500.0,225000.0,24232.5,225000.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.01885,-12195,-263,-8649.0,-1470,2.0,1,1,1,1,0,0,Laborers
203727,0,Cash loans,F,N,N,1,157500.0,675000.0,53329.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-10338,-1545,-4502.0,-2963,,1,1,1,1,0,0,Core staff
350892,0,Cash loans,M,Y,N,1,445500.0,497520.0,59175.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010032,-9107,-948,-933.0,-1670,3.0,1,1,1,1,1,0,Core staff
228284,0,Cash loans,M,N,N,0,45000.0,284400.0,19134.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-10061,-1763,-1698.0,-2470,,1,1,0,1,0,0,Laborers
180076,0,Cash loans,M,Y,Y,1,360000.0,1157670.0,112909.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-16714,-1077,-4786.0,-253,3.0,1,1,0,1,0,0,
324141,0,Cash loans,F,N,Y,1,67500.0,1078200.0,31522.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-12226,-2713,-65.0,-4583,,1,1,0,1,0,0,
400338,0,Cash loans,F,N,N,0,54000.0,448056.0,21015.0,315000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018634,-10353,-1235,-650.0,-661,,1,1,0,1,0,0,Accountants
134997,0,Cash loans,M,N,Y,2,166500.0,792346.5,28458.0,684000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-11166,-1865,-9024.0,-1528,,1,1,0,1,0,0,High skill tech staff
180578,0,Cash loans,F,N,Y,1,202500.0,497520.0,33376.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006629,-12232,-1751,-4279.0,-12,,1,1,1,1,1,0,High skill tech staff
262469,0,Cash loans,F,N,Y,0,180000.0,352044.0,13401.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792,-21805,365243,-3620.0,-4427,,1,0,0,1,0,0,
361822,1,Cash loans,F,N,Y,0,225000.0,397881.0,22347.0,328500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-16419,-2552,-5509.0,-3743,,1,1,0,1,0,0,
445587,0,Cash loans,F,N,Y,1,157500.0,405000.0,19696.5,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.008068,-10733,-1802,-4500.0,-2484,,1,1,0,1,0,0,Sales staff
154089,1,Cash loans,M,N,Y,0,90000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-13145,-2803,-604.0,-4184,,1,1,0,1,0,0,Core staff
235352,0,Cash loans,M,Y,Y,1,157500.0,389484.0,17284.5,279000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-17558,365243,-6962.0,-1118,17.0,1,0,0,1,0,0,
447125,0,Cash loans,F,Y,Y,0,81000.0,781920.0,28215.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15604,-891,-7606.0,-4152,9.0,1,1,0,1,0,0,Sales staff
330898,0,Cash loans,F,N,Y,1,90000.0,204768.0,7717.5,162000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,-12453,-3384,-6468.0,-2507,,1,1,0,1,0,0,Laborers
113705,0,Cash loans,M,N,N,0,67500.0,405000.0,15399.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0228,-20097,-2360,-161.0,-3577,,1,1,0,1,0,0,Laborers
212600,0,Cash loans,F,Y,N,3,157500.0,781879.5,41656.5,724500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.022625,-15672,-8603,-7167.0,-4090,8.0,1,1,0,1,0,0,Medicine staff
200409,0,Cash loans,F,N,N,0,63000.0,225000.0,22050.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-24548,365243,-9652.0,-4173,,1,0,0,1,0,0,
144144,0,Cash loans,M,Y,N,2,225000.0,2013840.0,57843.0,1800000.0,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.04622,-10682,-1552,-1089.0,-1594,2.0,1,1,0,1,0,0,High skill tech staff
274472,1,Revolving loans,M,Y,N,1,247500.0,720000.0,36000.0,720000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-11978,-1712,-6072.0,-4476,7.0,1,1,0,1,1,0,Laborers
206865,0,Cash loans,F,Y,N,1,225000.0,1129500.0,33025.5,1129500.0,Family,Working,Higher education,Married,House / apartment,0.032561,-17057,-38,-3724.0,-553,7.0,1,1,0,1,1,0,Managers
188597,1,Cash loans,F,N,Y,0,157500.0,521280.0,28408.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-12404,-2337,-5031.0,-1143,,1,1,0,1,0,0,
205948,0,Cash loans,F,Y,Y,0,135000.0,382500.0,18531.0,382500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006852,-10822,-1046,-959.0,-600,17.0,1,1,0,1,0,0,Core staff
371260,0,Cash loans,F,N,N,0,202500.0,1436850.0,38034.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.031329,-20350,-681,-12043.0,-3901,,1,1,0,1,1,0,
402110,0,Cash loans,F,N,Y,0,54000.0,284400.0,16011.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-23958,365243,-11652.0,-4163,,1,0,0,1,0,0,
454627,0,Cash loans,F,N,Y,1,112500.0,284400.0,16011.0,225000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00712,-14180,-1262,-619.0,-3972,,1,1,0,1,0,0,Laborers
292424,0,Cash loans,F,N,Y,2,45000.0,808650.0,23773.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.003813,-14476,-2654,-3063.0,-3533,,1,1,1,1,1,0,Medicine staff
151611,0,Cash loans,F,Y,Y,0,117000.0,450000.0,16164.0,450000.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.018029,-21108,-4172,-10016.0,-2038,13.0,1,1,0,1,0,0,Medicine staff
128167,0,Cash loans,M,N,N,0,450000.0,1350000.0,39474.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005144,-11178,-1245,-11164.0,-3500,,1,1,1,1,1,0,Managers
445772,0,Cash loans,M,N,Y,0,76500.0,251280.0,10773.0,180000.0,Unaccompanied,State servant,Incomplete higher,Civil marriage,House / apartment,0.00712,-18946,-2935,-4894.0,-2459,,1,1,0,1,0,1,Core staff
330802,0,Cash loans,M,N,Y,0,202500.0,814041.0,26388.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-10819,-4022,-4659.0,-1714,,1,1,0,1,0,0,Laborers
221785,0,Cash loans,F,N,Y,0,45000.0,284400.0,13963.5,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.009549,-10555,-374,-4436.0,-711,,1,1,0,1,0,0,Sales staff
344017,0,Cash loans,M,Y,N,0,261000.0,188460.0,11515.5,135000.0,Unaccompanied,State servant,Higher education,Married,Municipal apartment,0.0038179999999999,-11117,-2676,-5890.0,-3787,18.0,1,1,0,1,0,0,Core staff
203985,0,Revolving loans,F,N,Y,1,81000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-8243,-530,-1910.0,-922,,1,1,0,1,0,0,Sales staff
295561,0,Cash loans,M,N,Y,0,135000.0,562981.5,24925.5,486000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22494,365243,-8960.0,-4739,,1,0,0,1,0,0,
217349,1,Cash loans,F,N,Y,1,128700.0,341280.0,24961.5,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-8494,365243,-5026.0,-908,,1,0,0,1,0,0,
262146,0,Revolving loans,F,N,Y,3,121500.0,382500.0,19125.0,382500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13206,-2526,-7217.0,-955,,1,1,0,1,0,0,Laborers
380946,0,Cash loans,F,N,Y,1,225000.0,341280.0,21006.0,270000.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.011703,-15556,-1913,-8187.0,-4632,,1,1,1,1,1,0,Core staff
333775,0,Cash loans,M,Y,N,0,112500.0,253377.0,13063.5,211500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-16406,-4433,-449.0,-4896,6.0,1,1,0,1,1,0,Drivers
384331,0,Cash loans,M,Y,N,0,90000.0,1078200.0,31653.0,900000.0,Family,Commercial associate,Incomplete higher,Married,House / apartment,0.003069,-17995,-1825,-3290.0,-1539,24.0,1,1,0,1,0,0,Managers
389980,0,Cash loans,M,N,Y,0,202500.0,848745.0,43465.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-12368,-3402,-1281.0,-4682,,1,1,0,1,0,0,Drivers
180959,0,Cash loans,F,N,N,1,157500.0,870984.0,37030.5,778500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069,-13653,-2646,-111.0,-1086,,1,1,0,1,1,0,Laborers
102045,0,Cash loans,M,N,Y,0,247500.0,521280.0,35392.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-14877,-303,-19.0,-4732,,1,1,0,1,0,0,Laborers
153498,0,Cash loans,F,N,Y,0,270000.0,1016496.0,33723.0,877500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-18566,-1623,-5159.0,-2100,,1,1,0,1,0,0,Laborers
453939,0,Cash loans,F,N,N,1,126000.0,225000.0,17775.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-13660,-205,-775.0,-4317,,1,1,0,1,0,0,Core staff
171848,0,Cash loans,F,N,N,0,112500.0,722925.0,30388.5,549000.0,Other_B,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00496,-23564,365243,-13488.0,-4519,,1,0,0,1,1,0,
140216,0,Revolving loans,F,N,Y,2,90000.0,202500.0,10125.0,202500.0,Family,State servant,Higher education,Married,House / apartment,0.020246,-12505,-571,-756.0,-4449,,1,1,0,1,0,0,Core staff
378509,0,Revolving loans,F,N,Y,1,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-8200,-1576,-1236.0,-873,,1,1,0,1,0,0,Accountants
385911,0,Cash loans,F,N,Y,0,135000.0,263686.5,28525.5,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-14637,-245,-2518.0,-4977,,1,1,1,1,0,0,Sales staff
371836,0,Cash loans,F,N,N,0,90000.0,675000.0,21775.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-11485,-1782,-5461.0,-955,,1,1,0,1,0,0,Sales staff
362902,0,Cash loans,F,N,N,3,202500.0,1724688.0,54283.5,1575000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.003069,-13073,-1061,-1416.0,-2109,,1,1,1,1,0,0,Accountants
373759,0,Cash loans,M,N,Y,0,157500.0,291915.0,17986.5,252000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-19937,365243,-647.0,-653,,1,0,0,1,0,1,
164758,0,Revolving loans,F,N,Y,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,0.00963,-8006,-551,-7983.0,-677,,1,1,0,1,0,0,Sales staff
273692,0,Cash loans,F,Y,Y,0,130500.0,673875.0,21865.5,562500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00712,-23432,365243,-11924.0,-4474,28.0,1,0,0,1,1,0,
345963,0,Cash loans,M,N,Y,0,54000.0,76410.0,8356.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-17498,-412,-8888.0,-1043,,1,1,0,1,0,0,Laborers
355406,0,Cash loans,F,Y,Y,0,157500.0,1125000.0,47794.5,1125000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-18786,365243,-5528.0,-2332,10.0,1,0,0,1,0,0,
297595,1,Cash loans,F,Y,N,1,270000.0,755190.0,38556.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.007305,-10379,-780,-966.0,-3045,14.0,1,1,1,1,1,0,Private service staff
154725,0,Revolving loans,M,Y,Y,1,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10782,-920,-4171.0,-2866,5.0,1,1,0,1,0,0,High skill tech staff
192896,0,Cash loans,F,N,Y,0,112500.0,161730.0,11632.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-18065,-1084,-8761.0,-1627,,1,1,0,1,0,0,Sales staff
380555,0,Revolving loans,M,Y,Y,0,225000.0,405000.0,20250.0,405000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.010006,-23615,-1222,-12557.0,-5607,23.0,1,1,0,1,0,0,Drivers
227310,1,Cash loans,M,Y,Y,0,135000.0,515700.0,14778.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-18674,-4528,-10240.0,-2203,21.0,1,1,0,1,0,0,Drivers
220404,0,Cash loans,M,N,Y,0,117000.0,544491.0,17694.0,454500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.003813,-16483,365243,-599.0,-17,,1,0,0,1,0,0,
121982,0,Cash loans,F,N,N,0,90000.0,269550.0,18234.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.0196889999999999,-10162,-1026,-2281.0,-2834,,1,1,1,1,1,0,
376282,0,Cash loans,M,N,N,2,157500.0,239850.0,27126.0,225000.0,Other_B,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-15700,-1051,-1275.0,-4525,,1,1,1,1,0,1,Sales staff
190147,0,Cash loans,F,Y,N,0,112500.0,284256.0,30613.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006305,-18110,-2317,-4597.0,-1659,21.0,1,1,0,1,1,0,Laborers
222502,0,Cash loans,F,N,N,0,157500.0,1258650.0,53455.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-22074,365243,-148.0,-2141,,1,0,0,1,0,0,
135963,0,Revolving loans,F,N,Y,1,99000.0,135000.0,6750.0,135000.0,"Spouse, partner",Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-8449,-1079,-3236.0,-472,,1,1,0,1,1,0,Sales staff
451405,0,Cash loans,F,N,Y,1,202500.0,263686.5,29880.0,238500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-11720,-790,-5281.0,-3219,,1,1,0,1,0,0,Sales staff
130910,0,Cash loans,F,N,Y,0,450000.0,616846.5,34573.5,526500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-16705,-1325,-1223.0,-178,,1,1,0,1,1,1,Private service staff
245051,0,Cash loans,M,Y,Y,0,270000.0,1078200.0,31653.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0031219999999999,-19536,-3410,-7988.0,-3078,13.0,1,1,0,1,1,0,Core staff
148615,0,Cash loans,M,Y,Y,0,225000.0,675000.0,34596.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-11968,-214,-3498.0,-4633,4.0,1,1,0,1,0,0,Laborers
279508,0,Cash loans,F,N,Y,0,135000.0,495000.0,21100.5,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0145199999999999,-21433,365243,-13717.0,-4957,,1,0,0,1,0,0,
151175,0,Cash loans,F,N,Y,0,157500.0,298512.0,27751.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-22534,-3654,-1771.0,-4366,,1,1,0,1,0,0,Accountants
246750,0,Cash loans,M,Y,N,2,202500.0,444420.0,16924.5,337500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.006852,-11729,-1418,-854.0,-1765,5.0,1,1,0,1,1,0,Drivers
277017,0,Cash loans,F,N,Y,1,112500.0,260640.0,29605.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-11859,-355,-5263.0,-3744,,1,1,0,1,1,0,Sales staff
285435,0,Cash loans,M,Y,N,0,225000.0,534451.5,35847.0,436500.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.072508,-10156,-2218,-4872.0,-2822,2.0,1,1,0,1,0,1,Laborers
173083,0,Cash loans,M,Y,Y,1,180000.0,101880.0,10827.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-12539,-1839,-1170.0,-4279,1.0,1,1,0,1,1,0,Laborers
262853,0,Revolving loans,F,N,Y,0,90000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020713,-18794,-201,-10285.0,-450,,1,1,0,1,0,0,High skill tech staff
302157,0,Revolving loans,M,Y,Y,1,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-13542,-1145,-2796.0,-4908,3.0,1,1,0,1,0,0,Laborers
125739,1,Cash loans,M,N,N,0,157500.0,450000.0,20979.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-11436,-1496,-4745.0,-2118,,1,1,0,1,0,0,Low-skill Laborers
337607,0,Cash loans,M,Y,Y,1,247500.0,505246.5,51124.5,486000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12154,-3076,-4766.0,-4769,29.0,1,1,0,1,0,0,Laborers
430119,0,Cash loans,F,N,Y,0,112500.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Office apartment,0.010032,-24010,365243,-3360.0,-6,,1,0,0,1,0,0,
105037,0,Cash loans,F,N,Y,0,90000.0,206280.0,7906.5,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005002,-22010,365243,-285.0,-5557,,1,0,0,1,0,0,
236256,0,Cash loans,M,Y,Y,0,450000.0,603792.0,19606.5,504000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-21184,365243,-2608.0,-1880,1.0,1,0,0,1,1,0,
