SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE
220590,Consumer loans,10945.17,187627.5,211828.5,0.0,187627.5
211746,Cash loans,110051.28,1125000.0,1157670.0,,1125000.0
256014,Cash loans,38997.675,904500.0,983299.5,,904500.0
189129,Cash loans,19737.0,675000.0,675000.0,,675000.0
339504,Cash loans,,0.0,0.0,,
188442,Cash loans,,0.0,0.0,,
248600,Cash loans,16244.46,243000.0,345645.0,,243000.0
116702,Consumer loans,9187.11,83250.0,81517.5,8325.0,83250.0
184156,Consumer loans,7003.665,39636.0,39636.0,0.0,39636.0
234524,Cash loans,17626.05,270000.0,299223.0,,270000.0
374092,Consumer loans,4729.815,22455.0,23566.5,0.0,22455.0
451454,Cash loans,13286.925,112500.0,144864.0,,112500.0
174914,Consumer loans,,131998.05,131998.05,0.0,131998.05
431316,Consumer loans,5361.57,32170.5,30240.0,1930.5,32170.5
219067,Revolving loans,22500.0,0.0,450000.0,,
104586,Cash loans,,0.0,0.0,,
225248,Cash loans,36517.005,900000.0,1030680.0,,900000.0
359944,Cash loans,12564.0,225000.0,225000.0,,225000.0
184500,Cash loans,20411.685,315000.0,349096.5,,315000.0
114353,Cash loans,35628.435,360000.0,442728.0,,360000.0
311481,Consumer loans,9899.01,99000.0,89100.0,9900.0,99000.0
129621,Consumer loans,23906.25,427500.0,290830.5,136669.5,427500.0
291497,Consumer loans,20913.345,176499.0,171999.0,4500.0,176499.0
450063,Cash loans,,0.0,0.0,,
260941,Cash loans,,0.0,0.0,,
380111,Revolving loans,13500.0,270000.0,270000.0,,270000.0
366461,Cash loans,11913.84,180000.0,203760.0,,180000.0
337495,Consumer loans,8661.645,86625.0,77962.5,8662.5,86625.0
316957,Revolving loans,7875.0,0.0,157500.0,,
236794,Consumer loans,11843.865,67950.0,53064.0,16987.5,67950.0
322789,Consumer loans,11219.76,94410.0,102964.5,4500.0,94410.0
193811,Consumer loans,3697.695,23314.5,23314.5,0.0,23314.5
163847,Cash loans,10308.285,85500.0,91143.0,,85500.0
154330,Cash loans,23179.59,202500.0,215865.0,0.0,202500.0
223357,Cash loans,,0.0,0.0,,
202258,Cash loans,,0.0,0.0,,
236865,Consumer loans,28081.35,418500.0,418500.0,0.0,418500.0
151573,Consumer loans,15641.775,186705.0,236596.5,0.0,186705.0
354720,Revolving loans,6750.0,135000.0,135000.0,,135000.0
174667,Revolving loans,,0.0,0.0,,
239634,Consumer loans,12842.91,102420.0,112558.5,0.0,102420.0
331343,Consumer loans,7509.24,74880.0,74511.0,7488.0,74880.0
307712,Cash loans,,0.0,0.0,,
306037,Consumer loans,7646.76,69520.365,69516.0,4.365,69520.365
387666,Revolving loans,4500.0,90000.0,90000.0,,90000.0
110756,Consumer loans,10728.54,56596.5,53455.5,5661.0,56596.5
438894,Cash loans,27375.3,135000.0,135000.0,,135000.0
142359,Cash loans,,0.0,0.0,,
173981,Consumer loans,,0.0,0.0,,
313129,Cash loans,,0.0,0.0,,
391551,Consumer loans,21465.405,121500.0,121500.0,0.0,121500.0
144425,Consumer loans,13892.085,74691.0,78633.0,0.0,74691.0
375387,Revolving loans,,0.0,0.0,,
112957,Cash loans,,0.0,0.0,,
161304,Consumer loans,2493.765,23040.0,22446.0,2304.0,23040.0
400507,Consumer loans,,98995.455,98995.455,,98995.455
236922,Cash loans,,0.0,0.0,,
428541,Consumer loans,4559.04,98302.5,98302.5,0.0,98302.5
406621,Consumer loans,9736.155,111123.0,113211.0,11115.0,111123.0
345468,Cash loans,,0.0,0.0,,
439891,Cash loans,14138.64,67500.0,69727.5,,67500.0
329528,Cash loans,,0.0,0.0,,
411297,Cash loans,,0.0,0.0,,
262825,Consumer loans,11732.355,86305.5,95418.0,0.0,86305.5
449146,Cash loans,40115.655,382500.0,400171.5,,382500.0
277148,Cash loans,44887.14,1215000.0,1391418.0,,1215000.0
185600,Consumer loans,49031.46,558954.0,558954.0,0.0,558954.0
398522,Consumer loans,5283.09,65430.0,52344.0,13086.0,65430.0
205289,Cash loans,44617.5,1350000.0,1350000.0,,1350000.0
222330,Consumer loans,4758.435,24705.0,23337.0,2470.5,24705.0
199834,Consumer loans,9895.68,89955.0,80959.5,8995.5,89955.0
293602,Cash loans,29814.21,360000.0,384948.0,,360000.0
122311,Consumer loans,3442.455,76009.5,76009.5,0.0,76009.5
184506,Consumer loans,8618.625,85392.0,85392.0,0.0,85392.0
427930,Cash loans,,0.0,0.0,,
265756,Cash loans,,0.0,0.0,,
332513,Cash loans,30281.04,679500.0,760225.5,,679500.0
262692,Cash loans,,0.0,0.0,,
272195,Cash loans,,0.0,0.0,,
434648,Consumer loans,5302.8,33975.0,26212.5,9000.0,33975.0
257124,Cash loans,15560.505,229500.0,254340.0,,229500.0
421518,Cash loans,31674.87,675000.0,744498.0,,675000.0
129593,Cash loans,13495.365,157500.0,207270.0,,157500.0
115309,Consumer loans,4340.16,32845.5,37188.0,3375.0,32845.5
220970,Cash loans,44344.755,900000.0,978408.0,,900000.0
280138,Cash loans,,0.0,0.0,,
368385,Cash loans,5246.01,45000.0,47970.0,0.0,45000.0
214611,Consumer loans,4867.965,26955.0,24255.0,2700.0,26955.0
349128,Cash loans,38914.425,337500.0,422851.5,,337500.0
381762,Cash loans,44344.755,900000.0,978408.0,,900000.0
182160,Consumer loans,5136.435,27990.0,25191.0,2799.0,27990.0
185634,Consumer loans,4540.77,28800.0,24255.0,5760.0,28800.0
180609,Cash loans,26472.465,225000.0,239850.0,0.0,225000.0
351233,Cash loans,38834.91,679500.0,733315.5,,679500.0
259598,Revolving loans,11250.0,0.0,225000.0,,0.0
209548,Revolving loans,2250.0,45000.0,45000.0,0.0,45000.0
299095,Consumer loans,11042.055,118350.0,118350.0,0.0,118350.0
451976,Consumer loans,8816.625,45342.0,43231.5,4536.0,45342.0
359324,Consumer loans,9028.845,98446.5,97956.0,9846.0,98446.5
315172,Consumer loans,2360.565,25290.0,25290.0,0.0,25290.0
269671,Cash loans,9431.595,139500.0,139500.0,0.0,139500.0
325746,Consumer loans,4253.265,35820.0,35820.0,0.0,35820.0
124572,Cash loans,,0.0,0.0,,
158643,Consumer loans,3980.115,31275.0,33502.5,4725.0,31275.0
237955,Cash loans,,0.0,0.0,,
194698,Revolving loans,,0.0,0.0,,
147705,Cash loans,57330.0,1350000.0,1350000.0,,1350000.0
204064,Consumer loans,24577.92,269136.0,242221.5,26914.5,269136.0
190494,Cash loans,27084.24,337500.0,376483.5,,337500.0
279191,Cash loans,,0.0,0.0,,
146926,Consumer loans,17738.505,131742.0,147681.0,0.0,131742.0
110263,Cash loans,,0.0,0.0,,
375778,Cash loans,21709.125,450000.0,512370.0,,450000.0
214357,Consumer loans,11180.88,51210.0,56110.5,0.0,51210.0
364359,Consumer loans,,33485.4,33485.4,,33485.4
135862,Consumer loans,15532.29,138235.5,136728.0,13824.0,138235.5
382165,Consumer loans,4543.965,31455.0,30172.5,3150.0,31455.0
254710,Consumer loans,15577.65,101925.0,109102.5,0.0,101925.0
218678,Consumer loans,3865.365,15075.0,13567.5,1507.5,15075.0
174954,Cash loans,38464.245,607500.0,655614.0,,607500.0
394580,Consumer loans,12950.1,124884.0,142465.5,0.0,124884.0
304674,Cash loans,21959.865,360000.0,393264.0,,360000.0
118072,Cash loans,39711.51,1125000.0,1500417.0,,1125000.0
203772,Consumer loans,4254.75,25600.5,21199.5,5400.0,25600.5
358108,Cash loans,,0.0,0.0,,
315473,Cash loans,,0.0,0.0,,
349845,Cash loans,,0.0,0.0,,
393421,Consumer loans,4921.785,22455.0,24133.5,2245.5,22455.0
191021,Cash loans,28630.08,450000.0,512716.5,,450000.0
218722,Revolving loans,11250.0,225000.0,225000.0,,225000.0
176798,Cash loans,,0.0,0.0,,
390212,Consumer loans,3892.455,94855.5,94855.5,0.0,94855.5
361816,Consumer loans,12080.52,113751.0,126522.0,11376.0,113751.0
239009,Consumer loans,5739.66,47205.0,47205.0,0.0,47205.0
222012,Consumer loans,9809.28,86809.14,86805.0,4.14,86809.14
146658,Consumer loans,13084.56,60255.0,70758.0,0.0,60255.0
101447,Revolving loans,2250.0,0.0,45000.0,,0.0
168029,Cash loans,37698.255,810000.0,907299.0,,810000.0
184357,Cash loans,12968.055,225000.0,269550.0,,225000.0
139093,Revolving loans,36000.0,720000.0,720000.0,,720000.0
319716,Cash loans,29510.055,382500.0,409009.5,,382500.0
109197,Cash loans,7780.815,135000.0,161730.0,,135000.0
390429,Consumer loans,5999.22,20781.0,21595.5,2079.0,20781.0
180020,Cash loans,25728.435,540000.0,604152.0,,540000.0
153619,Consumer loans,6727.86,54765.0,54765.0,0.0,54765.0
254615,Cash loans,23055.75,225000.0,225000.0,,225000.0
117091,Consumer loans,9577.89,53955.0,49639.5,9000.0,53955.0
349840,Consumer loans,2122.605,22860.0,17703.0,6750.0,22860.0
146150,Revolving loans,22500.0,0.0,450000.0,,
139365,Cash loans,,0.0,0.0,,
378007,Cash loans,,0.0,0.0,,
268117,Revolving loans,,0.0,0.0,,
126062,Cash loans,19281.6,450000.0,533160.0,,450000.0
314300,Cash loans,11781.0,225000.0,225000.0,,225000.0
269799,Consumer loans,11696.31,116977.5,105277.5,11700.0,116977.5
235074,Revolving loans,3150.0,44505.0,45000.0,4450.5,44505.0
322734,Consumer loans,8417.025,162900.0,162900.0,0.0,162900.0
169140,Cash loans,,0.0,0.0,,
125292,Revolving loans,10125.0,202500.0,202500.0,,202500.0
244927,Consumer loans,,67718.7,67718.7,0.0,67718.7
307952,Revolving loans,2250.0,45000.0,45000.0,,45000.0
404763,Cash loans,12178.125,90000.0,109156.5,,90000.0
343889,Revolving loans,10125.0,0.0,202500.0,,
352331,Cash loans,,0.0,0.0,,
141268,Cash loans,,0.0,0.0,,
201114,Consumer loans,7878.195,74245.5,74245.5,0.0,74245.5
415827,Cash loans,50731.56,1032664.32,1122628.32,,1032664.32
173597,Cash loans,,0.0,0.0,,
212476,Cash loans,29697.57,405000.0,442422.0,,405000.0
189679,Revolving loans,45000.0,0.0,900000.0,,
428482,Revolving loans,11250.0,0.0,225000.0,,
293316,Revolving loans,9000.0,180000.0,180000.0,,180000.0
276184,Consumer loans,9681.66,75489.75,82962.0,2.25,75489.75
202339,Consumer loans,4248.72,52331.985,41863.5,10468.485,52331.985
219596,Consumer loans,5344.245,118629.0,118629.0,0.0,118629.0
452371,Cash loans,22608.765,585000.0,700830.0,,585000.0
402407,Revolving loans,4500.0,0.0,90000.0,,
134851,Consumer loans,15021.54,132255.0,132255.0,0.0,132255.0
211058,Revolving loans,6750.0,135000.0,135000.0,,135000.0
313786,Consumer loans,3698.37,32561.73,32561.73,0.0,32561.73
166916,Consumer loans,1718.19,19021.5,17023.5,3807.0,19021.5
250632,Revolving loans,,0.0,0.0,,
193889,Consumer loans,17065.35,170640.0,153576.0,17064.0,170640.0
157353,Consumer loans,,74245.5,74245.5,0.0,74245.5
304565,Cash loans,56660.4,1620000.0,1773963.0,,1620000.0
330207,Consumer loans,7101.45,127080.0,153918.0,0.0,127080.0
235835,Consumer loans,9056.34,79735.5,79735.5,0.0,79735.5
245921,Consumer loans,4669.29,30015.0,23265.0,6750.0,30015.0
143766,Revolving loans,,0.0,0.0,,
311100,Consumer loans,11544.975,54810.0,57523.5,0.0,54810.0
215240,Consumer loans,,32085.0,32085.0,0.0,32085.0
120275,Consumer loans,4100.13,23445.0,23125.5,1408.5,23445.0
357831,Cash loans,11004.66,54000.0,55782.0,0.0,54000.0
288218,Cash loans,95985.0,2250000.0,2250000.0,,2250000.0
183476,Consumer loans,4133.475,35829.0,35419.5,3600.0,35829.0
273008,Consumer loans,3355.425,29245.5,28926.0,2925.0,29245.5
331139,Consumer loans,,131805.0,131805.0,0.0,131805.0
171380,Consumer loans,2531.7,36535.5,25317.0,13500.0,36535.5
445943,Cash loans,,0.0,0.0,,
398473,Consumer loans,7644.24,56025.0,47776.5,11205.0,56025.0
448112,Cash loans,,0.0,0.0,,
182128,Consumer loans,8597.43,88650.0,98010.0,0.0,88650.0
225556,Consumer loans,8983.485,96187.23,96183.0,4.23,96187.23
101949,Revolving loans,2250.0,45000.0,45000.0,,45000.0
187593,Cash loans,9906.39,135000.0,152820.0,,135000.0
183838,Cash loans,207950.58,2160000.0,2211322.5,,2160000.0
149217,Consumer loans,5813.325,44730.0,43578.0,4473.0,44730.0
392991,Cash loans,61688.88,472500.0,558877.5,,472500.0
244288,Cash loans,21279.87,225000.0,269365.5,,225000.0
273206,Cash loans,,0.0,0.0,,
271482,Revolving loans,45000.0,900000.0,900000.0,,900000.0
207396,Consumer loans,7194.915,64575.0,71392.5,0.0,64575.0
155552,Cash loans,43785.0,1125000.0,1125000.0,,1125000.0
247921,Consumer loans,,58450.5,58450.5,0.0,58450.5
109342,Cash loans,,0.0,0.0,,
191301,Revolving loans,2250.0,45000.0,45000.0,,45000.0
271815,Cash loans,51818.94,1125000.0,1223010.0,,1125000.0
195158,Consumer loans,4204.845,22423.5,21172.5,2250.0,22423.5
388987,Revolving loans,4500.0,90000.0,90000.0,,90000.0
120182,Consumer loans,3666.105,25726.5,25879.5,2574.0,25726.5
155676,Cash loans,17208.315,135000.0,143910.0,,135000.0
353074,Consumer loans,1799.82,18000.0,16200.0,1800.0,18000.0
153881,Consumer loans,20519.46,178461.0,178461.0,0.0,178461.0
419217,Cash loans,,0.0,0.0,,
327803,Cash loans,10212.975,135000.0,152820.0,,135000.0
159620,Cash loans,52999.92,1129500.0,1260702.0,,1129500.0
152419,Cash loans,22226.355,360000.0,426528.0,,360000.0
140270,Cash loans,,0.0,0.0,,
421997,Consumer loans,6952.815,44991.0,38128.5,9000.0,44991.0
346598,Cash loans,,0.0,0.0,,
216994,Cash loans,,0.0,0.0,,
332136,Cash loans,11302.605,229500.0,266760.0,,229500.0
386476,Cash loans,40300.965,198000.0,211068.0,,198000.0
325326,Consumer loans,18656.46,133650.0,128223.0,13365.0,133650.0
207162,Cash loans,22501.35,697500.0,697500.0,,697500.0
356512,Consumer loans,16256.7,111555.0,89244.0,22311.0,111555.0
300928,Cash loans,,0.0,0.0,,
340017,Cash loans,,0.0,0.0,,
336325,Consumer loans,10998.405,139774.5,146061.0,14400.0,139774.5
239380,Cash loans,,0.0,0.0,,
418817,Cash loans,15580.98,67500.0,78313.5,,67500.0
127141,Consumer loans,4518.36,89631.0,99765.0,0.0,89631.0
261666,Revolving loans,10125.0,202500.0,202500.0,,202500.0
219382,Consumer loans,6024.375,24970.5,21145.5,4500.0,24970.5
100552,Cash loans,30263.715,850500.0,850500.0,,850500.0
295100,Consumer loans,5728.275,46890.0,45643.5,4725.0,46890.0
145483,Consumer loans,2461.95,16146.0,18049.5,1615.5,16146.0
203435,Cash loans,28343.7,900000.0,1030680.0,,900000.0
267699,Cash loans,,0.0,0.0,,
355359,Consumer loans,28834.02,675000.0,763209.0,0.0,675000.0
129552,Cash loans,15942.6,270000.0,299223.0,,270000.0
376212,Cash loans,16789.32,171000.0,171000.0,,171000.0
151845,Cash loans,32328.675,360000.0,407520.0,,360000.0
434918,Cash loans,55159.02,990000.0,1076247.0,,990000.0
342452,Consumer loans,4381.02,34065.0,29052.0,6813.0,34065.0
160813,Cash loans,19739.565,135000.0,165226.5,,135000.0
133882,Cash loans,15854.67,135000.0,161406.0,,135000.0
168848,Consumer loans,7857.135,51646.5,49540.5,5175.0,51646.5
199437,Cash loans,,0.0,0.0,,
376478,Cash loans,,0.0,0.0,,
119322,Consumer loans,8401.5,38245.5,35842.5,3825.0,38245.5
220351,Cash loans,,0.0,0.0,,
283764,Consumer loans,17979.66,99450.0,93937.5,9945.0,99450.0
444347,Cash loans,,0.0,0.0,,
289285,Revolving loans,,0.0,0.0,,
233469,Cash loans,26321.895,450000.0,491580.0,,450000.0
111639,Consumer loans,6120.27,48055.5,55098.0,4806.0,48055.5
264561,Cash loans,22680.045,225000.0,247275.0,,225000.0
297040,Consumer loans,7648.065,43290.0,43290.0,0.0,43290.0
123987,Cash loans,74250.0,2700000.0,2700000.0,,2700000.0
159818,Cash loans,44994.375,454500.0,472500.0,,454500.0
245478,Cash loans,14899.95,135000.0,135000.0,,135000.0
277052,Cash loans,,0.0,0.0,,
366779,Consumer loans,5091.975,30145.5,25308.0,6030.0,30145.5
374959,Cash loans,,0.0,0.0,,
413758,Consumer loans,12517.515,119205.0,118615.5,11920.5,119205.0
122512,Cash loans,62323.335,1035000.0,1110141.0,,1035000.0
279172,Consumer loans,13688.64,117675.0,145255.5,0.0,117675.0
419898,Cash loans,7869.015,67500.0,71955.0,0.0,67500.0
246497,Consumer loans,2442.15,21258.0,15466.5,6750.0,21258.0
320029,Cash loans,44757.135,360000.0,426015.0,,360000.0
182788,Revolving loans,4500.0,0.0,337500.0,,
394916,Consumer loans,22792.635,216819.0,212391.0,21685.5,216819.0
378217,Cash loans,,0.0,0.0,,
394242,Consumer loans,13720.455,202500.0,205704.0,20250.0,202500.0
111979,Cash loans,22800.915,112500.0,116212.5,0.0,112500.0
343007,Cash loans,24187.275,643500.0,731839.5,,643500.0
337422,Consumer loans,15322.05,142380.0,140827.5,14238.0,142380.0
342937,Consumer loans,9781.065,81363.735,79263.0,8139.735,81363.735
444233,Cash loans,,0.0,0.0,,
335180,Cash loans,16057.575,67500.0,78547.5,,67500.0
200523,Cash loans,19404.18,157500.0,189364.5,,157500.0
268468,Consumer loans,3770.64,34515.0,34123.5,3465.0,34515.0
403936,Cash loans,,0.0,0.0,,
266366,Cash loans,,0.0,0.0,,
392451,Cash loans,61875.0,2250000.0,2250000.0,,2250000.0
273532,Cash loans,,0.0,0.0,,
409953,Consumer loans,5938.605,62055.0,44055.0,18000.0,62055.0
227885,Revolving loans,9000.0,180000.0,180000.0,,180000.0
304785,Consumer loans,3242.07,31671.9,31324.5,3168.9,31671.9
274729,Consumer loans,5056.425,19308.15,17748.0,2127.15,19308.15
153274,Cash loans,46030.95,454500.0,472500.0,,454500.0
143330,Consumer loans,3978.675,22500.0,21253.5,2250.0,22500.0
420652,Cash loans,10754.955,112500.0,157050.0,,112500.0
351868,Consumer loans,7102.53,64260.0,63940.5,6426.0,64260.0
139874,Revolving loans,2250.0,45000.0,45000.0,,45000.0
282991,Cash loans,37894.5,675000.0,675000.0,,675000.0
207720,Cash loans,22176.405,180000.0,216418.5,,180000.0
194682,Consumer loans,10920.78,117000.0,117000.0,0.0,117000.0
247656,Cash loans,21780.0,450000.0,450000.0,,450000.0
384719,Consumer loans,11344.635,73975.5,69475.5,4500.0,73975.5
272952,Cash loans,21236.535,315000.0,360972.0,,315000.0
160436,Revolving loans,2250.0,0.0,45000.0,,
305721,Cash loans,18674.46,184500.0,196677.0,,184500.0
324083,Consumer loans,5496.165,36405.0,34011.0,4500.0,36405.0
136604,Consumer loans,5894.55,26550.0,28269.0,2655.0,26550.0
243215,Cash loans,,0.0,0.0,,
182221,Cash loans,,0.0,0.0,,
169423,Revolving loans,4500.0,0.0,90000.0,,
264816,Consumer loans,6526.755,71455.05,64309.5,7145.55,71455.05
433083,Cash loans,10618.875,45000.0,52366.5,,45000.0
382004,Cash loans,22569.885,450000.0,512370.0,,450000.0
287326,Consumer loans,7024.005,155918.565,155916.0,2.565,155918.565
240968,Cash loans,27426.105,540000.0,604152.0,,540000.0
219448,Cash loans,,0.0,0.0,,
277634,Consumer loans,9042.48,107325.0,109341.0,10732.5,107325.0
395756,Cash loans,19658.385,225000.0,247275.0,0.0,225000.0
219165,Consumer loans,4063.275,24745.5,20245.5,4500.0,24745.5
421562,Cash loans,14987.025,157500.0,173092.5,0.0,157500.0
324324,Consumer loans,9063.18,79795.62,79795.62,0.0,79795.62
240482,Consumer loans,25892.235,263245.5,252558.0,26325.0,263245.5
386242,Cash loans,,0.0,0.0,,
144669,Revolving loans,2250.0,45000.0,45000.0,,45000.0
118274,Cash loans,,0.0,0.0,,
202497,Consumer loans,,113850.0,113850.0,,113850.0
209384,Revolving loans,11250.0,225000.0,225000.0,,225000.0
286415,Consumer loans,,134910.0,134910.0,,134910.0
217166,Consumer loans,15424.2,140220.0,140220.0,0.0,140220.0
354549,Cash loans,,0.0,0.0,,
447706,Consumer loans,6922.845,94266.0,121639.5,0.0,94266.0
182309,Cash loans,29604.6,540000.0,582768.0,,540000.0
304529,Revolving loans,6750.0,0.0,135000.0,,0.0
130331,Cash loans,,0.0,0.0,,
144171,Cash loans,,0.0,0.0,,
119615,Cash loans,10119.69,45000.0,52051.5,,45000.0
114540,Revolving loans,6750.0,135000.0,135000.0,0.0,135000.0
413234,Consumer loans,4168.575,41692.5,37521.0,4171.5,41692.5
211409,Consumer loans,5750.37,62955.0,56659.5,6295.5,62955.0
264956,Cash loans,,0.0,0.0,,
382282,Consumer loans,4778.325,40945.5,40945.5,0.0,40945.5
451836,Cash loans,,0.0,0.0,,
425861,Consumer loans,6807.105,131742.0,131742.0,0.0,131742.0
397267,Cash loans,,0.0,0.0,,
171093,Consumer loans,7182.09,25645.5,26662.5,0.0,25645.5
417939,Consumer loans,4000.275,34497.0,20326.5,17248.5,34497.0
371715,Cash loans,7117.065,67500.0,71955.0,,67500.0
319961,Revolving loans,6750.0,0.0,135000.0,,
448858,Cash loans,3116.52,45000.0,50940.0,,45000.0
106346,Consumer loans,5871.51,53973.0,49423.5,9000.0,53973.0
135326,Revolving loans,22500.0,0.0,450000.0,,
112062,Cash loans,,0.0,0.0,,
247687,Revolving loans,3375.0,0.0,67500.0,,
196793,Consumer loans,11201.985,122319.0,122319.0,0.0,122319.0
403981,Cash loans,14139.36,67500.0,69727.5,,67500.0
418378,Consumer loans,5260.455,50067.0,56016.0,0.0,50067.0
252220,Consumer loans,23679.765,278329.5,322416.0,0.0,278329.5
205233,Consumer loans,18669.06,162436.5,176373.0,0.0,162436.5
219594,Revolving loans,38250.0,0.0,765000.0,,
183365,Consumer loans,,24750.0,24750.0,0.0,24750.0
263239,Consumer loans,28083.51,175500.0,157950.0,17550.0,175500.0
298922,Cash loans,24968.565,171000.0,209286.0,,171000.0
126477,Consumer loans,5341.815,96048.0,115065.0,0.0,96048.0
322160,Cash loans,,0.0,0.0,,
246316,Cash loans,,0.0,0.0,,
210998,Consumer loans,14415.93,279000.0,279000.0,0.0,279000.0
238092,Cash loans,41905.035,337500.0,353092.5,,337500.0
198230,Consumer loans,5503.59,117531.0,122031.0,0.0,117531.0
226260,Consumer loans,15404.445,77710.5,81814.5,0.0,77710.5
377640,Cash loans,14040.0,450000.0,450000.0,,450000.0
171246,Cash loans,9879.525,157500.0,188685.0,,157500.0
143545,Cash loans,51965.82,450000.0,470790.0,,450000.0
263206,Consumer loans,19866.735,106110.0,111712.5,0.0,106110.0
281407,Consumer loans,1916.145,19237.5,21267.0,0.0,19237.5
382656,Cash loans,5693.085,45000.0,47970.0,,45000.0
239456,Revolving loans,22500.0,0.0,450000.0,,
180052,Cash loans,,0.0,0.0,,
173743,Cash loans,58578.3,873000.0,873000.0,,873000.0
101599,Consumer loans,,43990.47,43990.47,0.0,43990.47
433069,Cash loans,20108.925,90000.0,104103.0,,90000.0
320055,Consumer loans,9862.74,95512.5,105597.0,0.0,95512.5
348122,Revolving loans,11250.0,225000.0,225000.0,,225000.0
425877,Consumer loans,3679.11,28516.5,26973.0,3600.0,28516.5
267778,Revolving loans,22500.0,0.0,450000.0,,
106623,Consumer loans,44595.585,244359.0,252423.0,0.0,244359.0
363711,Cash loans,,0.0,0.0,,
233767,Revolving loans,36000.0,720000.0,720000.0,,720000.0
136706,Revolving loans,12375.0,0.0,247500.0,,
356624,Consumer loans,1523.88,30541.5,32701.5,3244.5,30541.5
392744,Consumer loans,14705.28,138006.0,102978.0,41404.5,138006.0
232202,Revolving loans,,0.0,0.0,,
227663,Cash loans,33777.675,270000.0,284611.5,,270000.0
254919,Consumer loans,20425.95,190260.0,183852.0,19026.0,190260.0
269349,Revolving loans,,0.0,0.0,,
272088,Consumer loans,11382.03,66240.0,66240.0,0.0,66240.0
145638,Revolving loans,13500.0,0.0,270000.0,,
310709,Consumer loans,14896.62,330669.0,330669.0,0.0,330669.0
249901,Revolving loans,45000.0,900000.0,900000.0,,900000.0
361908,Consumer loans,4789.35,32301.0,29637.0,4500.0,32301.0
223740,Cash loans,12029.4,180000.0,180000.0,,180000.0
292945,Consumer loans,6278.76,56808.0,56524.5,5683.5,56808.0
264993,Cash loans,,0.0,0.0,,
321048,Revolving loans,7875.0,0.0,157500.0,,
298446,Revolving loans,2250.0,45000.0,45000.0,,45000.0
402904,Cash loans,24599.7,270000.0,270000.0,,270000.0
318986,Cash loans,8086.32,67500.0,80928.0,,67500.0
303345,Cash loans,17209.755,135000.0,143910.0,,135000.0
392340,Cash loans,127508.265,1305000.0,1342899.0,,1305000.0
141210,Consumer loans,5682.06,21559.05,19944.0,2254.05,21559.05
279206,Consumer loans,13771.035,98991.0,94972.5,9900.0,98991.0
128727,Consumer loans,15596.955,167098.5,167098.5,0.0,167098.5
171017,Consumer loans,7794.495,85936.5,77341.5,8595.0,85936.5
297138,Cash loans,,0.0,0.0,,
428568,Cash loans,14277.6,360000.0,360000.0,,360000.0
318238,Consumer loans,,0.0,0.0,,
424423,Consumer loans,9834.21,218295.0,218295.0,0.0,218295.0
252692,Consumer loans,3461.895,29056.5,28719.0,2925.0,29056.5
145117,Consumer loans,,118007.595,118007.595,,118007.595
186668,Consumer loans,10281.645,60952.5,54544.5,9144.0,60952.5
267431,Cash loans,55380.51,1125000.0,1239345.0,,1125000.0
140395,Consumer loans,9946.665,98239.5,108612.0,0.0,98239.5
162120,Consumer loans,4407.075,44077.5,39667.5,4410.0,44077.5
172884,Consumer loans,6726.96,42300.0,38070.0,4230.0,42300.0
428034,Cash loans,23325.435,225000.0,254700.0,,225000.0
438075,Cash loans,,0.0,0.0,,
270338,Consumer loans,5418.765,119646.0,119646.0,0.0,119646.0
266791,Cash loans,,0.0,0.0,,
299639,Cash loans,56754.0,1350000.0,1350000.0,,1350000.0
376838,Cash loans,,0.0,0.0,,
208002,Revolving loans,36000.0,0.0,720000.0,,
280803,Cash loans,22425.975,225000.0,239850.0,,225000.0
358496,Consumer loans,8419.815,162954.0,162954.0,0.0,162954.0
139887,Consumer loans,9855.9,106195.5,106195.5,0.0,106195.5
215100,Consumer loans,9438.66,108225.0,110286.0,10800.0,108225.0
117490,Consumer loans,4149.225,54850.5,35554.5,22500.0,54850.5
227605,Consumer loans,13875.345,137475.0,137475.0,0.0,137475.0
307110,Revolving loans,,0.0,0.0,,
436630,Cash loans,,0.0,0.0,,
175189,Consumer loans,12060.63,117495.0,101749.5,23499.0,117495.0
232810,Consumer loans,5715.855,89910.0,105732.0,0.0,89910.0
147260,Cash loans,,0.0,0.0,,
316468,Cash loans,44795.97,1129500.0,1129500.0,,1129500.0
400749,Cash loans,,0.0,0.0,,
442806,Consumer loans,4872.24,94617.0,105255.0,0.0,94617.0
197412,Cash loans,74575.215,1260000.0,1333179.0,,1260000.0
446471,Consumer loans,4152.285,37759.05,31126.5,9004.05,37759.05
235109,Cash loans,18922.5,270000.0,270000.0,,270000.0
431498,Cash loans,,0.0,0.0,,
164052,Cash loans,28504.395,810000.0,970380.0,,810000.0
257947,Consumer loans,4714.515,43555.5,42435.0,4356.0,43555.5
423097,Consumer loans,5939.415,59400.0,53460.0,5940.0,59400.0
127702,Cash loans,31263.975,450000.0,640080.0,,450000.0
321890,Revolving loans,2250.0,45000.0,45000.0,,45000.0
216506,Cash loans,7862.085,67500.0,80703.0,,67500.0
254030,Cash loans,10588.995,90000.0,95940.0,0.0,90000.0
135510,Consumer loans,13142.745,130932.0,129501.0,13095.0,130932.0
104049,Consumer loans,16690.59,169983.0,166108.5,17001.0,169983.0
