TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing,DemCluster10,DemCluster44,DemCluster30,DemCluster41,DemCluster32,DemCluster47,DemCluster40,DemCluster49,DemCluster13
1,2.091864061678393,3.873282177111716,1.62924053973028,2.714694743820879,2.714694743820879,2.739548868161581,2.5664866367804238,2.740840023925201,1.410986973710262,4.616110126026426,39,57,131,11,22,33,1,71.0,61700.0,29,37270.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,2.89591193827178,3.370738174177447,10,23,20,4,10,9,0,53.0,184400.0,37,53513.457361167966,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.62924053973028,0.0953101798043249,0.7419373447293773,2.714694743820879,2.714694743820879,2.4595888418037104,2.312535423847214,2.9496883350525844,3.8088822465086327,13,30,35,6,14,14,0,7.0,247900.0,31,53513.457361167966,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,3.2228678461377385,-2.302585092994045,1.9600947840472696,2.714694743820879,2.6100697927420065,2.4561641809223462,2.0061985799121183,2.091864061678393,4.6549122778829055,38,59,122,7,7,31,1,73.0,94300.0,32,50984.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.6461747973841225,0.7419373447293773,1.9600947840472696,2.2082744135228043,1.9600947840472696,1.830980182381336,2.028148247292285,2.778819271990417,4.645351975620923,8,27,58,4,13,22,1,53.0,99000.0,39,53513.457361167966,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.8082887711792652,0.0953101798043249,0.7419373447293773,1.62924053973028,2.312535423847214,2.189416394888408,2.312535423847214,3.0007198150650303,4.345103280569283,16,34,55,7,15,19,0,63.5,127000.0,33,52720.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,1.8082887711792652,1.9600947840472696,0.7419373447293773,0.7419373447293773,1.62924053973028,1.62924053973028,1.62924053973028,1.62924053973028,2.714694743820879,3.6402142821326553,13,27,26,6,11,9,0,67.0,67500.0,37,52720.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.410986973710262,0.0953101798043249,1.1314021114911006,3.40452517175483,3.317815772723105,2.8820035082256483,3.40452517175483,2.8390784635086144,3.972176928247893,13,34,41,6,16,17,0,51.0,102900.0,38,70227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,-2.302585092994045,0.0953101798043249,3.095577608523707,2.681021528714291,2.4069451083182885,2.6619665279224902,2.9496883350525844,3.691376334312523,13,33,34,6,6,14,0,59.15084489627696,218900.0,40,70227.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.62924053973028,0.0953101798043249,1.410986973710262,2.778819271990417,2.89591193827178,2.587764035227708,3.0007198150650303,2.89591193827178,4.044804116661965,13,30,43,6,13,16,1,62.0,236800.0,45,73713.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.6461747973841225,1.1314021114911006,2.2082744135228043,2.6461747973841225,2.6461747973841225,2.26176309847379,2.6461747973841225,2.714694743820879,4.821087692210561,13,33,69,6,16,30,1,60.0,95000.0,28,48463.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.6461747973841225,0.7419373447293773,1.62924053973028,1.8082887711792652,2.8390784635086144,2.5618676909241285,2.8390784635086144,2.714694743820879,4.395682961121367,14,36,64,6,17,24,1,59.0,99400.0,41,48463.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.410986973710262,0.0953101798043249,0.7419373447293773,2.714694743820879,2.6224923127405635,2.451005098112319,2.4069451083182885,2.89591193827178,3.716008121502189,11,31,33,5,14,14,0,65.0,94800.0,25,53513.457361167966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,2.8390784635086144,1.410986973710262,2.2082744135228043,1.410986973710262,1.410986973710262,1.2556160374777745,1.5789787049493915,2.714694743820879,4.511957804265912,7,20,44,4,10,17,1,60.0,94800.0,29,53513.457361167966,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.9496883350525844,0.7419373447293773,2.091864061678393,2.4932054526026954,2.4069451083182885,2.653945942109009,2.4069451083182885,2.4069451083182885,4.73707525686803,18,32,75,6,12,22,1,47.0,117900.0,43,53513.457361167966,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.8082887711792652,1.410986973710262,1.410986973710262,2.5726122302071057,2.360854001118021,2.26176309847379,2.360854001118021,2.778819271990417,3.763522997109702,14,33,34,6,15,14,1,44.0,95200.0,46,67243.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.410986973710262,3.0492730404820207,1.1314021114911006,2.6461747973841225,2.312535423847214,2.312535423847214,2.050270164379556,2.312535423847214,2.8390784635086144,4.606169686321175,6,20,60,3,12,24,1,75.0,60700.0,25,52363.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,0.7419373447293773,1.410986973710262,-2.302585092994045,0.0953101798043249,3.2228678461377385,3.0007198150650303,2.6461747973841225,2.8678989020441064,2.89591193827178,4.027135812528651,15,35,43,6,6,16,0,56.0,46300.0,36,28846.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,2.091864061678393,0.0953101798043249,1.410986973710262,2.312535423847214,2.312535423847214,2.012232791986386,2.312535423847214,2.8390784635086144,4.044804116661965,9,22,29,5,11,14,1,74.0,97000.0,6,22928.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.2082744135228043,2.778819271990417,1.1314021114911006,1.8082887711792652,3.1822118404966093,2.989714201228428,2.8892600290434745,3.0170044088295307,2.4932054526026954,4.33204826486764,15,37,63,6,17,23,1,59.0,95100.0,12,22928.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.7419373447293773,0.7419373447293773,-2.302585092994045,-2.302585092994045,3.0007198150650303,2.714694743820879,2.714694743820879,2.312535423847214,3.2228678461377385,3.4688560301359703,10,26,25,4,4,10,0,77.0,543800.0,17,27951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.1314021114911006,2.091864061678393,0.0953101798043249,1.1314021114911006,2.312535423847214,2.312535423847214,2.091864061678393,2.312535423847214,2.714694743820879,4.144720769547168,7,26,40,4,12,16,0,59.0,123700.0,4,21077.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0953101798043249,1.62924053973028,-2.302585092994045,0.7419373447293773,3.0007198150650303,3.0007198150650303,2.312535423847214,2.312535423847214,2.714694743820879,4.220977213155467,5,10,27,2,2,12,0,78.0,332100.0,48,53513.457361167966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.9600947840472696,0.7419373447293773,1.8082887711792652,2.714694743820879,2.714694743820879,2.3804716316511167,2.714694743820879,3.139832617527748,4.175924549214524,12,32,49,6,15,19,1,77.0,314900.0,44,39013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,1.1314021114911006,-2.302585092994045,0.0953101798043249,2.9496883350525844,2.9496883350525844,2.344686269012681,2.0061985799121183,2.89591193827178,3.716008121502189,12,31,31,6,6,13,0,73.0,194300.0,29,39013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,1.410986973710262,1.1314021114911006,1.1314021114911006,2.714694743820879,2.628285232633348,2.628285232633348,2.5974910105351463,2.778819271990417,3.1822118404966093,15,26,23,6,11,9,1,81.0,181100.0,34,39013.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.1314021114911006,1.1314021114911006,1.1314021114911006,3.0007198150650303,2.5974910105351463,2.5974910105351463,2.5974910105351463,2.89591193827178,3.4995332823830174,14,30,31,5,13,13,1,69.0,194300.0,29,39013.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,-2.302585092994045,-2.302585092994045,-2.302585092994045,2.714694743820879,2.714694743820879,2.6619665279224902,1.9600947840472696,2.714694743820879,8,10,10,2,2,3,0,59.15084489627696,219100.0,15,39013.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1,0.0953101798043249,0.0953101798043249,-2.302585092994045,-2.302585092994045,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.4069451083182885,2.89591193827178,2.89591193827178,10,14,12,5,5,6,0,54.0,91900.0,12,53513.457361167966,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,2.2082744135228043,2.2793164660546914,2.2793164660546914,2.312535423847214,2.89591193827178,3.4688560301359703,13,28,26,6,13,11,0,63.5,149000.0,6,53513.457361167966,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.778819271990417,2.778819271990417,11,16,13,4,6,5,0,47.0,140600.0,15,53513.457361167966,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,2.778819271990417,2.5726122302071057,2.5726122302071057,2.5726122302071057,3.095577608523707,3.4688560301359703,10,26,25,4,11,10,0,34.0,162800.0,13,31973.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,1.8082887711792652,1.1314021114911006,1.1314021114911006,2.312535423847214,2.2082744135228043,2.131796772013764,2.312535423847214,2.714694743820879,3.66612246699132,12,32,32,6,15,14,0,73.0,118800.0,29,31973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,-2.302585092994045,-2.302585092994045,3.914021008090819,3.914021008090819,3.6270040503958487,2.6619665279224902,2.714694743820879,3.7864597824528,8,30,35,4,4,15,0,59.15084489627696,600000.0,63,53513.457361167966,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,1.1314021114911006,0.0953101798043249,1.1314021114911006,2.714694743820879,2.714694743820879,2.312535423847214,2.714694743820879,3.2228678461377385,3.933784497209659,10,28,39,4,11,16,0,70.0,112100.0,23,29021.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.8390784635086144,2.8390784635086144,9,13,12,4,6,5,0,75.0,135500.0,19,29021.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.4069451083182885,0.7419373447293773,1.62924053973028,3.0007198150650303,2.8390784635086144,2.586259144048288,2.8678989020441064,2.8390784635086144,4.33204826486764,14,35,56,6,17,24,0,31.0,257800.0,13,32768.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.095577608523707,3.4372078191851885,12,27,24,6,13,11,0,49.0,171300.0,9,32768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0492730404820207,3.0492730404820207,7,13,12,3,6,5,0,55.5,268500.0,32,53513.457361167966,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.62924053973028,0.0953101798043249,0.7419373447293773,3.2228678461377385,3.080532875246456,2.89591193827178,3.2228678461377385,2.8390784635086144,4.044804116661965,8,27,39,4,12,16,0,84.0,300000.0,0,26310.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.7419373447293773,-2.302585092994045,0.0953101798043249,2.714694743820879,2.714694743820879,2.533696813957432,2.66374994220563,3.261935314328648,3.7864597824528,10,26,30,4,4,11,0,71.0,404500.0,18,26310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.62924053973028,2.091864061678393,1.1314021114911006,1.410986973710262,2.091864061678393,1.8718021769015916,1.6544112780768314,2.050270164379556,2.8390784635086144,3.7864597824528,13,30,36,6,14,14,1,33.0,580600.0,24,89960.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,1.9600947840472696,2.005525858729668,2.005525858729668,2.028148247292285,2.89591193827178,3.139832617527748,12,22,20,6,11,9,0,62.0,589800.0,29,89960.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.8390784635086144,2.8390784635086144,11,15,14,5,7,6,0,68.0,500000.0,13,53513.457361167966,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,1.8082887711792652,-2.302585092994045,0.7419373447293773,3.4688560301359703,3.4688560301359703,3.311637304949512,2.4932054526026954,2.714694743820879,4.33204826486764,10,27,56,3,3,19,0,52.0,348100.0,13,61250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.410986973710262,0.7419373447293773,1.1314021114911006,2.312535423847214,2.312535423847214,2.312535423847214,2.312535423847214,2.714694743820879,3.370738174177447,11,23,22,5,11,10,0,76.0,494700.0,16,61250.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.095577608523707,3.095577608523707,7,13,13,3,6,5,0,47.0,181300.0,33,53513.457361167966,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.8082887711792652,0.7419373447293773,0.7419373447293773,2.312535423847214,2.091864061678393,2.1126345090356,1.9600947840472696,2.2082744135228043,3.4995332823830174,20,35,36,7,14,12,0,30.0,360200.0,11,61250.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,3.261935314328648,1.62924053973028,2.5726122302071057,1.62924053973028,1.897619859927532,1.6956156086751526,1.7404661748405044,2.9496883350525844,4.33204826486764,11,26,55,6,16,23,1,54.0,572700.0,38,53513.457361167966,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,1.9600947840472696,-2.302585092994045,0.7419373447293773,2.714694743820879,2.714694743820879,2.283402273577272,2.8390784635086144,2.89591193827178,4.3054155323020415,13,32,52,6,6,20,1,75.0,445300.0,31,34267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.0953101798043249,0.0953101798043249,3.2228678461377385,2.714694743820879,2.714694743820879,1.62924053973028,3.2228678461377385,3.370738174177447,13,28,25,6,13,11,0,53.0,584700.0,15,34267.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0953101798043249,0.0953101798043249,-2.302585092994045,-2.302585092994045,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.6619665279224902,3.0007198150650303,3.0007198150650303,10,16,16,5,5,7,0,59.15084489627696,600000.0,13,53513.457361167966,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.1314021114911006,0.0953101798043249,0.0953101798043249,2.312535423847214,2.312535423847214,2.312535423847214,2.312535423847214,2.9496883350525844,3.0492730404820207,14,22,19,6,10,8,0,63.5,253300.0,24,23425.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,2.5726122302071057,0.0953101798043249,0.7419373447293773,2.312535423847214,2.547098670044448,2.4997952622817508,2.5726122302071057,2.312535423847214,4.027135812528651,35,57,71,6,17,19,1,60.0,174500.0,10,26201.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.62924053973028,0.0953101798043249,1.1314021114911006,2.714694743820879,2.6461747973841225,2.4423470353692043,2.4932054526026954,2.89591193827178,4.044804116661965,12,29,39,6,14,15,0,58.5,225000.0,14,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.8082887711792652,2.2082744135228043,1.410986973710262,1.62924053973028,1.62924053973028,1.62924053973028,1.62924053973028,1.62924053973028,2.8390784635086144,3.716008121502189,12,33,36,6,17,16,1,54.5,440900.0,25,66039.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.8082887711792652,0.7419373447293773,1.1314021114911006,2.312535423847214,2.180417459019838,2.226783379577764,2.028148247292285,2.89591193827178,3.691376334312523,7,26,30,4,13,12,0,62.0,485000.0,19,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.410986973710262,3.299533727885655,0.7419373447293773,1.9600947840472696,1.62924053973028,1.7227665977411035,1.591273941806429,1.8082887711792652,2.8390784635086144,4.235554730773624,12,31,69,6,15,21,1,37.0,533200.0,15,66039.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,1.9600947840472696,0.0953101798043249,1.410986973710262,2.312535423847214,2.312535423847214,2.419478844465545,2.312535423847214,2.778819271990417,4.009149716158869,29,49,63,6,15,17,0,63.5,443500.0,15,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,2.2082744135228043,3.0007198150650303,1.8082887711792652,2.312535423847214,2.6461747973841225,2.6304489550786583,2.3841650799864684,2.681021528714291,3.139832617527748,4.33204826486764,23,43,73,6,17,22,1,53.0,208300.0,8,53513.457361167966,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.2082744135228043,0.0953101798043249,1.62924053973028,2.714694743820879,2.778819271990417,2.614471854142644,2.714694743820879,2.778819271990417,4.318820558770089,14,35,57,6,16,22,0,77.0,355000.0,19,63659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,-2.302585092994045,0.0953101798043249,3.0007198150650303,2.714694743820879,2.4069451083182885,2.6619665279224902,2.89591193827178,3.9531649487593215,12,30,36,6,6,14,0,59.15084489627696,287500.0,24,53513.457361167966,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,2.714694743820879,2.533696813957432,2.533696813957432,2.533696813957432,2.8390784635086144,3.2228678461377385,12,25,21,6,12,10,0,63.0,136200.0,14,22378.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,2.2082744135228043,0.0953101798043249,1.410986973710262,3.2228678461377385,3.095577608523707,2.9079933592459843,3.0007198150650303,3.261935314328648,4.206184043977636,12,34,55,5,16,22,0,59.0,209100.0,8,48596.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,2.091864061678393,0.7419373447293773,1.1314021114911006,2.312535423847214,2.0149030205422647,1.9782390361706728,1.9600947840472696,2.8390784635086144,3.9531649487593215,12,33,40,6,16,17,0,76.0,208900.0,8,48596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.8082887711792652,1.1314021114911006,1.1314021114911006,2.312535423847214,2.312535423847214,2.151762203259462,2.465553921272185,2.8390784635086144,3.370738174177447,15,30,31,6,14,12,0,71.5,204200.0,24,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.2082744135228043,0.7419373447293773,1.8082887711792652,2.778819271990417,2.778819271990417,2.6769034721053733,2.8094026953624978,3.095577608523707,4.33204826486764,12,32,52,6,16,21,1,69.0,258100.0,21,53668.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.62924053973028,0.7419373447293773,1.1314021114911006,2.5726122302071057,2.2082744135228043,2.116255514802552,2.312535423847214,2.8390784635086144,3.8088822465086327,12,28,32,6,12,12,0,63.5,258100.0,21,53513.457361167966,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.0953101798043249,0.0953101798043249,3.0007198150650303,2.714694743820879,2.714694743820879,2.312535423847214,2.9496883350525844,3.4688560301359703,10,24,22,4,10,9,0,63.5,209200.0,14,53668.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.8082887711792652,0.7419373447293773,1.1314021114911006,2.714694743820879,2.5726122302071057,2.329227023940467,2.6100697927420065,2.8390784635086144,4.027135812528651,13,30,40,6,14,17,0,66.0,196400.0,23,36370.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.4069451083182885,-2.302585092994045,0.7419373447293773,2.714694743820879,2.5726122302071057,2.382320061012899,2.6619665279224902,2.2082744135228043,4.175924549214524,22,34,65,7,7,16,0,59.15084489627696,193600.0,11,36370.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,2.8390784635086144,1.8082887711792652,2.4932054526026954,3.2228678461377385,3.0076608444192647,2.9739977814079848,3.0007198150650303,2.312535423847214,4.291828366755733,26,47,90,11,21,32,1,32.0,180100.0,37,40805.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,1.410986973710262,1.1314021114911006,1.1314021114911006,2.312535423847214,2.091864061678393,2.091864061678393,2.131796772013764,2.8390784635086144,3.4995332823830174,12,27,27,6,13,11,0,61.0,247600.0,42,53513.457361167966,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.1822118404966093,3.1822118404966093,8,19,16,3,7,6,0,70.0,121500.0,20,40805.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,0.0953101798043249,0.7419373447293773,3.0492730404820207,3.0726933146901194,2.8535925063928684,3.095577608523707,3.2228678461377385,3.9531649487593215,13,31,39,6,15,17,0,55.0,122600.0,11,23864.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,10,16,16,4,7,6,0,55.5,100000.0,23,23864.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,2.5726122302071057,1.410986973710262,1.62924053973028,2.89591193827178,2.9322598505984176,2.6461747973841225,2.923161580719156,2.9496883350525844,4.318820558770089,13,34,57,6,17,24,1,75.0,285700.0,26,66971.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,-2.302585092994045,0.0953101798043249,3.2228678461377385,3.1822118404966093,3.0492730404820207,2.533696813957432,3.0007198150650303,4.291828366755733,13,31,48,6,6,20,0,55.0,349400.0,34,66971.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.9600947840472696,0.0953101798043249,1.1314021114911006,2.8390784635086144,2.8390784635086144,2.7239235502585,2.8390784635086144,2.778819271990417,4.318820558770089,14,34,57,6,15,22,0,45.0,411200.0,27,66971.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.778819271990417,0.7419373447293773,1.62924053973028,3.40452517175483,2.8195915758351178,2.518502599216516,2.714694743820879,2.091864061678393,4.318820558770089,32,53,88,8,18,26,0,68.0,362600.0,20,66971.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.410986973710262,0.7419373447293773,1.1314021114911006,2.312535423847214,2.5974910105351463,2.429217743927412,2.714694743820879,2.714694743820879,3.8088822465086327,7,13,18,2,5,7,0,31.0,500000.0,17,42450.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,3.0492730404820207,1.410986973710262,2.4069451083182885,2.312535423847214,2.312535423847214,2.030776369698555,2.2874714551839976,2.9496883350525844,4.860587297852597,14,31,58,6,14,25,1,48.0,292500.0,7,53513.457361167966,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.8390784635086144,-2.302585092994045,1.8082887711792652,1.62924053973028,1.62924053973028,1.3376291891386096,2.312535423847214,2.714694743820879,4.33204826486764,13,32,53,5,5,20,1,78.0,283300.0,9,42450.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.091864061678393,0.0953101798043249,0.7419373447293773,2.8390784635086144,2.858192859531929,2.543961412569315,2.714694743820879,2.8390784635086144,4.220977213155467,13,35,53,6,17,22,0,63.0,364500.0,12,42450.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,3.0007198150650303,2.6461747973841225,2.6461747973841225,2.4069451083182885,2.89591193827178,3.3357695763397,12,26,24,6,13,11,0,54.5,545300.0,27,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0.7419373447293773,1.62924053973028,-2.302585092994045,0.0953101798043249,2.8390784635086144,2.778819271990417,2.4423470353692043,2.778819271990417,2.89591193827178,4.33204826486764,11,29,47,5,5,18,0,67.0,138700.0,22,39524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.4932054526026954,0.0953101798043249,1.62924053973028,2.4932054526026954,2.4069451083182885,2.217027204632399,2.312535423847214,2.89591193827178,4.191168746857641,12,30,51,5,12,19,1,68.0,121000.0,37,53513.457361167966,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.8082887711792652,-2.302585092994045,0.7419373447293773,3.0007198150650303,2.714694743820879,2.329227023940467,2.8094026953624978,3.0007198150650303,3.972176928247893,13,33,43,6,6,16,0,60.0,140300.0,30,53513.457361167966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
